name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,spr,kdt,spr_std,kdt_std
timeabl,42,8,150,nb201,class_scene,adj_gin,7,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9093125870352784,0.7560157120253683,0.00031421145046001646,0.0005149408961192873
timeabl,42,8,150,nb201,class_scene,adj_gin,7,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.933722724504548,0.7940730188049103,0.00010720589728036106,0.00036286759922516597
timeabl,42,8,150,nb201,class_scene,adj_gin,8,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9070226114305185,0.7541649085140076,0.00048374260510817516,0.0008463089168256275
timeabl,42,8,150,nb201,class_scene,adj_gin,8,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9342979803276903,0.7942978729978343,8.194008631707239e-05,0.0002364663827357311
timeabl,42,8,150,nb201,class_scene,adj_gin,9,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9097366630398287,0.75746993705789,0.0002614831062472669,0.00038977433083051447
timeabl,42,8,150,nb201,class_scene,adj_gin,9,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9327363992228317,0.7925483093029918,8.937416388866227e-05,0.0002751890530519311
timeabl,42,8,150,nb201,class_scene,adj_gin,10,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9079306438347613,0.7540723716006218,0.0003112798510869804,0.0004818014246022566
timeabl,42,8,150,nb201,class_scene,adj_gin,10,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9345001642672491,0.7958984465563935,8.82122295042981e-05,0.0003008887733610443
timeabl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.9093420381635007,0.7517350003841303,0.0002770529013606333,0.0005270843100280687
timeabl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.922895386608927,0.7728121153365172,8.899148507939222e-05,0.00026498752281293655
timeabl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.7878777359987696,0.5985242241095827,0.004616932113421781,0.004530218481662462
timeabl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.88469571565987,0.7167126129836934,0.0006639596953945967,0.000799325554665853
timeabl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.7752698444205228,0.599919757833492,0.02081983577469051,0.016184661329626517
timeabl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8854406445319822,0.7204171199009564,0.0007149613596350171,0.0008527084035673737
timeabl,42,8,150,nb201,class_scene,adj_gin,3,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8111831184262484,0.6272268379725419,0.006846985986746687,0.0065443138826856125
timeabl,42,8,150,nb201,class_scene,adj_gin,3,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8859981708215388,0.7202398094142273,0.000865986385427471,0.000999380679373127
timeabl,42,8,150,nb201,class_scene,adj_gin,4,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.786758250255107,0.6092254077286037,0.01577162195868772,0.012515014758263002
timeabl,42,8,150,nb201,class_scene,adj_gin,4,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8857804521763981,0.7199844968964395,0.0007122807530997438,0.0008340673090708581
timeabl,42,8,150,nb201,class_scene,adj_gin,5,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.820349316711549,0.634439907775525,0.004400923302512756,0.004170708046104151
timeabl,42,8,150,nb201,class_scene,adj_gin,5,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8864436737588285,0.7215987779861865,0.000847951117281041,0.0010900629544720799
timeabl,42,8,150,nb201,class_scene,adj_gin,6,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8125759462556141,0.6300278851428548,0.00750500766237069,0.007205475024251835
timeabl,42,8,150,nb201,class_scene,adj_gin,6,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8839112904693925,0.7179494579444903,0.0007829719864419235,0.0009218813227171465
timeabl,42,8,150,nb201,class_scene,adj_gin,7,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8108438760470902,0.6266724977492764,0.008419178170012538,0.008040242611320659
timeabl,42,8,150,nb201,class_scene,adj_gin,7,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8817291740471893,0.7166213529293408,0.001276257818345596,0.0013633283614476036
timeabl,42,8,150,nb201,class_scene,adj_gin,8,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8164881758229935,0.6295819614689494,0.0050686114013977525,0.005204770974769704
timeabl,42,8,150,nb201,class_scene,adj_gin,8,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8828088060469647,0.7177486308245452,0.001171001050216666,0.001456340952576811
timeabl,42,8,150,nb201,class_scene,adj_gin,9,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8031969380164883,0.6162937077433094,0.0065871529647749645,0.0065105836944460175
timeabl,42,8,150,nb201,class_scene,adj_gin,9,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8801165025564893,0.7134884631458267,0.0012807288636155051,0.0015652092021622977
timeabl,42,8,150,nb201,class_scene,adj_gin,10,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8030731416617725,0.6183240435891005,0.008244631128109668,0.007865180093469707
timeabl,42,8,150,nb201,class_scene,adj_gin,10,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.8747163509103825,0.7093016261813109,0.0017851417801200004,0.0018973130688331556
