Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  117.19591736793518  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.4391 | Epoch Time: 2.07s | Spearman@80: -0.0300 | Kendall@80: -0.0273
Epoch 22/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2554 | Kendall@80: 0.1774
Epoch 23/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2572 | Kendall@80: 0.1780
Epoch 24/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2775 | Kendall@80: 0.1936
Epoch 25/150 | Train Loss: 0.2605 | Epoch Time: 0.01s | Spearman@80: 0.2807 | Kendall@80: 0.1962
Epoch 26/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2988 | Kendall@80: 0.2073
Epoch 27/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.3224 | Kendall@80: 0.2242
Epoch 28/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.3301 | Kendall@80: 0.2287
Epoch 29/150 | Train Loss: 0.0324 | Epoch Time: 0.01s | Spearman@80: 0.3342 | Kendall@80: 0.2300
Epoch 30/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.3417 | Kendall@80: 0.2359
Epoch 31/150 | Train Loss: 0.2517 | Epoch Time: 0.01s | Spearman@80: 0.3071 | Kendall@80: 0.2170
Epoch 32/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2760 | Kendall@80: 0.1962
Epoch 33/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2599 | Kendall@80: 0.1826
Epoch 34/150 | Train Loss: 0.0930 | Epoch Time: 0.01s | Spearman@80: 0.2395 | Kendall@80: 0.1631
Epoch 35/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2346 | Kendall@80: 0.1598
Epoch 36/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2312 | Kendall@80: 0.1618
Epoch 37/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2260 | Kendall@80: 0.1631
Epoch 38/150 | Train Loss: 0.0847 | Epoch Time: 0.01s | Spearman@80: 0.2013 | Kendall@80: 0.1423
Epoch 39/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2211 | Kendall@80: 0.1540
Epoch 40/150 | Train Loss: 0.2735 | Epoch Time: 0.01s | Spearman@80: 0.2172 | Kendall@80: 0.1514
Epoch 41/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2264 | Kendall@80: 0.1553
Epoch 42/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2510 | Kendall@80: 0.1735
Epoch 43/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2669 | Kendall@80: 0.1865
Epoch 44/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2633 | Kendall@80: 0.1839
Epoch 45/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2678 | Kendall@80: 0.1858
Epoch 46/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2789 | Kendall@80: 0.1936
Epoch 47/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2657 | Kendall@80: 0.1832
Epoch 48/150 | Train Loss: 0.0628 | Epoch Time: 0.01s | Spearman@80: 0.2759 | Kendall@80: 0.1930
Epoch 49/150 | Train Loss: 0.2217 | Epoch Time: 0.01s | Spearman@80: 0.2615 | Kendall@80: 0.1813
Epoch 50/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2501 | Kendall@80: 0.1722
Epoch 51/150 | Train Loss: 0.1259 | Epoch Time: 0.01s | Spearman@80: 0.2322 | Kendall@80: 0.1624
Epoch 52/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2107 | Kendall@80: 0.1482
Epoch 53/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2250 | Kendall@80: 0.1585
Epoch 54/150 | Train Loss: 0.1207 | Epoch Time: 0.01s | Spearman@80: 0.2005 | Kendall@80: 0.1423
Epoch 55/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1903 | Kendall@80: 0.1345
Epoch 56/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1783 | Kendall@80: 0.1267
Epoch 57/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1720 | Kendall@80: 0.1274
Epoch 58/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1710 | Kendall@80: 0.1254
Epoch 59/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1697 | Kendall@80: 0.1235
Epoch 60/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1690 | Kendall@80: 0.1261
Epoch 61/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1563 | Kendall@80: 0.1215
Epoch 62/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1552 | Kendall@80: 0.1189
Epoch 63/150 | Train Loss: 0.0006 | Epoch Time: 0.01s | Spearman@80: 0.1542 | Kendall@80: 0.1189
Epoch 64/150 | Train Loss: 0.1666 | Epoch Time: 0.01s | Spearman@80: 0.1492 | Kendall@80: 0.1137
Epoch 65/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1546 | Kendall@80: 0.1144
Epoch 66/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1608 | Kendall@80: 0.1176
Epoch 67/150 | Train Loss: 0.0143 | Epoch Time: 0.01s | Spearman@80: 0.1443 | Kendall@80: 0.1085
Epoch 68/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1577 | Kendall@80: 0.1183
Epoch 69/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1774 | Kendall@80: 0.1274
Epoch 70/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1880 | Kendall@80: 0.1339
Epoch 71/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2094 | Kendall@80: 0.1462
Epoch 72/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2238 | Kendall@80: 0.1540
Epoch 73/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2134 | Kendall@80: 0.1527
Epoch 74/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2070 | Kendall@80: 0.1482
Epoch 75/150 | Train Loss: 0.0902 | Epoch Time: 0.01s | Spearman@80: 0.1873 | Kendall@80: 0.1358
Epoch 76/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1988 | Kendall@80: 0.1417
Epoch 77/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1964 | Kendall@80: 0.1423
Epoch 78/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2090 | Kendall@80: 0.1456
Epoch 79/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2061 | Kendall@80: 0.1462
Epoch 80/150 | Train Loss: 0.0805 | Epoch Time: 0.01s | Spearman@80: 0.1963 | Kendall@80: 0.1384
Epoch 81/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2025 | Kendall@80: 0.1456
Epoch 82/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1935 | Kendall@80: 0.1404
Epoch 83/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1944 | Kendall@80: 0.1397
Epoch 84/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1986 | Kendall@80: 0.1410
Epoch 85/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2091 | Kendall@80: 0.1514
Epoch 86/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2289 | Kendall@80: 0.1624
Epoch 87/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2335 | Kendall@80: 0.1644
Epoch 88/150 | Train Loss: 0.0289 | Epoch Time: 0.01s | Spearman@80: 0.2200 | Kendall@80: 0.1579
Epoch 89/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2334 | Kendall@80: 0.1670
Epoch 90/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2336 | Kendall@80: 0.1637
Epoch 91/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2319 | Kendall@80: 0.1657
Epoch 92/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2370 | Kendall@80: 0.1670
Epoch 93/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2411 | Kendall@80: 0.1676
Epoch 94/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2389 | Kendall@80: 0.1676
Epoch 95/150 | Train Loss: 0.0157 | Epoch Time: 0.01s | Spearman@80: 0.2166 | Kendall@80: 0.1546
Epoch 96/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2216 | Kendall@80: 0.1546
Epoch 97/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2225 | Kendall@80: 0.1553
Epoch 98/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2363 | Kendall@80: 0.1644
Epoch 99/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2343 | Kendall@80: 0.1618
Epoch 100/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2306 | Kendall@80: 0.1592
Epoch 101/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2233 | Kendall@80: 0.1553
Epoch 102/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2273 | Kendall@80: 0.1579
Epoch 103/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2369 | Kendall@80: 0.1637
Epoch 104/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2293 | Kendall@80: 0.1611
Epoch 105/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2395 | Kendall@80: 0.1676
Epoch 106/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2332 | Kendall@80: 0.1650
Epoch 107/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2376 | Kendall@80: 0.1670
Epoch 108/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2512 | Kendall@80: 0.1761
Epoch 109/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2583 | Kendall@80: 0.1793
Epoch 110/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2457 | Kendall@80: 0.1715
Epoch 111/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2534 | Kendall@80: 0.1800
Epoch 112/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2462 | Kendall@80: 0.1702
Epoch 113/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2389 | Kendall@80: 0.1637
Epoch 114/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2464 | Kendall@80: 0.1689
Epoch 115/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2627 | Kendall@80: 0.1839
Epoch 116/150 | Train Loss: 0.0110 | Epoch Time: 0.01s | Spearman@80: 0.2448 | Kendall@80: 0.1696
Epoch 117/150 | Train Loss: 0.0207 | Epoch Time: 0.01s | Spearman@80: 0.2345 | Kendall@80: 0.1657
Epoch 118/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2387 | Kendall@80: 0.1683
Epoch 119/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2512 | Kendall@80: 0.1787
Epoch 120/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2396 | Kendall@80: 0.1696
Epoch 121/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2518 | Kendall@80: 0.1754
Epoch 122/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2323 | Kendall@80: 0.1637
Epoch 123/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2210 | Kendall@80: 0.1566
Epoch 124/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2156 | Kendall@80: 0.1553
Epoch 125/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2172 | Kendall@80: 0.1572
Epoch 126/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2145 | Kendall@80: 0.1521
Epoch 127/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2184 | Kendall@80: 0.1592
Epoch 128/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2142 | Kendall@80: 0.1540
Epoch 129/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2034 | Kendall@80: 0.1488
Epoch 130/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1963 | Kendall@80: 0.1436
Epoch 131/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1947 | Kendall@80: 0.1391
Epoch 132/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1848 | Kendall@80: 0.1332
Epoch 133/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2041 | Kendall@80: 0.1475
Epoch 134/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2079 | Kendall@80: 0.1527
Epoch 135/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2100 | Kendall@80: 0.1566
Epoch 136/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2007 | Kendall@80: 0.1475
Epoch 137/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2227 | Kendall@80: 0.1624
Epoch 138/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2062 | Kendall@80: 0.1475
Epoch 139/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2148 | Kendall@80: 0.1533
Epoch 140/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2101 | Kendall@80: 0.1482
Epoch 141/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2269 | Kendall@80: 0.1579
Epoch 142/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2145 | Kendall@80: 0.1508
Epoch 143/150 | Train Loss: 0.0492 | Epoch Time: 0.01s | Spearman@80: 0.1943 | Kendall@80: 0.1404
Epoch 144/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2143 | Kendall@80: 0.1508
Epoch 145/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2055 | Kendall@80: 0.1462
Epoch 146/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2066 | Kendall@80: 0.1469
Epoch 147/150 | Train Loss: 0.0000 | Epoch Time: 0.21s | Spearman@15620: 0.0725 | Kendall@15620: 0.0496
Epoch 148/150 | Train Loss: 0.0000 | Epoch Time: 0.20s | Spearman@15620: 0.0709 | Kendall@15620: 0.0484
Epoch 149/150 | Train Loss: 0.0000 | Epoch Time: 0.19s | Spearman@15620: 0.0872 | Kendall@15620: 0.0594
Epoch 150/150 | Train Loss: 0.0000 | Epoch Time: 0.17s | Spearman@15620: 0.0965 | Kendall@15620: 0.0659
Sample Count: 4, Spearman: 0.08177989993471362, Kendall: 0.05584029115404836
{4: (0.08177989993471362, 0.05584029115404836)}
Epoch 1/150 | Train Loss: 0.1610 | Epoch Time: 0.01s | Spearman@80: 0.0921 | Kendall@80: 0.0628
Epoch 2/150 | Train Loss: 0.0237 | Epoch Time: 0.01s | Spearman@80: 0.1791 | Kendall@80: 0.1201
Epoch 3/150 | Train Loss: 0.0519 | Epoch Time: 0.01s | Spearman@80: 0.1833 | Kendall@80: 0.1286
Epoch 4/150 | Train Loss: 0.0274 | Epoch Time: 0.01s | Spearman@80: 0.1981 | Kendall@80: 0.1396
Epoch 5/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2033 | Kendall@80: 0.1403
Epoch 6/150 | Train Loss: 0.0023 | Epoch Time: 0.01s | Spearman@80: 0.2123 | Kendall@80: 0.1487
Epoch 7/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2279 | Kendall@80: 0.1624
Epoch 8/150 | Train Loss: 0.0415 | Epoch Time: 0.01s | Spearman@80: 0.2336 | Kendall@80: 0.1676
Epoch 9/150 | Train Loss: 0.0127 | Epoch Time: 0.01s | Spearman@80: 0.2300 | Kendall@80: 0.1644
Epoch 10/150 | Train Loss: 0.0137 | Epoch Time: 0.01s | Spearman@80: 0.2183 | Kendall@80: 0.1572
Epoch 11/150 | Train Loss: 0.0167 | Epoch Time: 0.01s | Spearman@80: 0.2176 | Kendall@80: 0.1559
Epoch 12/150 | Train Loss: 0.0478 | Epoch Time: 0.01s | Spearman@80: 0.2176 | Kendall@80: 0.1546
Epoch 13/150 | Train Loss: 0.0271 | Epoch Time: 0.01s | Spearman@80: 0.2026 | Kendall@80: 0.1422
Epoch 14/150 | Train Loss: 0.0552 | Epoch Time: 0.01s | Spearman@80: 0.1940 | Kendall@80: 0.1351
Epoch 15/150 | Train Loss: 0.0249 | Epoch Time: 0.01s | Spearman@80: 0.1972 | Kendall@80: 0.1377
Epoch 16/150 | Train Loss: 0.0058 | Epoch Time: 0.01s | Spearman@80: 0.1956 | Kendall@80: 0.1351
Epoch 17/150 | Train Loss: 0.0172 | Epoch Time: 0.01s | Spearman@80: 0.1980 | Kendall@80: 0.1364
Epoch 18/150 | Train Loss: 0.0116 | Epoch Time: 0.01s | Spearman@80: 0.2033 | Kendall@80: 0.1422
Epoch 19/150 | Train Loss: 0.0657 | Epoch Time: 0.01s | Spearman@80: 0.2126 | Kendall@80: 0.1474
Epoch 20/150 | Train Loss: 0.0591 | Epoch Time: 0.01s | Spearman@80: 0.2289 | Kendall@80: 0.1611
Epoch 21/150 | Train Loss: 0.0884 | Epoch Time: 0.01s | Spearman@80: 0.2155 | Kendall@80: 0.1501
Epoch 22/150 | Train Loss: 0.1815 | Epoch Time: 0.01s | Spearman@80: 0.2118 | Kendall@80: 0.1455
Epoch 23/150 | Train Loss: 0.0149 | Epoch Time: 0.01s | Spearman@80: 0.1972 | Kendall@80: 0.1344
Epoch 24/150 | Train Loss: 0.0252 | Epoch Time: 0.01s | Spearman@80: 0.1950 | Kendall@80: 0.1312
Epoch 25/150 | Train Loss: 0.0191 | Epoch Time: 0.01s | Spearman@80: 0.1987 | Kendall@80: 0.1357
Epoch 26/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1977 | Kendall@80: 0.1318
Epoch 27/150 | Train Loss: 0.0066 | Epoch Time: 0.01s | Spearman@80: 0.1955 | Kendall@80: 0.1338
Epoch 28/150 | Train Loss: 0.0025 | Epoch Time: 0.01s | Spearman@80: 0.1983 | Kendall@80: 0.1357
Epoch 29/150 | Train Loss: 0.0235 | Epoch Time: 0.01s | Spearman@80: 0.1909 | Kendall@80: 0.1318
Epoch 30/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1897 | Kendall@80: 0.1312
Epoch 31/150 | Train Loss: 0.0033 | Epoch Time: 0.01s | Spearman@80: 0.1965 | Kendall@80: 0.1370
Epoch 32/150 | Train Loss: 0.0231 | Epoch Time: 0.01s | Spearman@80: 0.2036 | Kendall@80: 0.1429
Epoch 33/150 | Train Loss: 0.0032 | Epoch Time: 0.01s | Spearman@80: 0.2165 | Kendall@80: 0.1533
Epoch 34/150 | Train Loss: 0.0090 | Epoch Time: 0.01s | Spearman@80: 0.2314 | Kendall@80: 0.1650
Epoch 35/150 | Train Loss: 0.0235 | Epoch Time: 0.01s | Spearman@80: 0.2318 | Kendall@80: 0.1624
Epoch 36/150 | Train Loss: 0.1416 | Epoch Time: 0.01s | Spearman@80: 0.2181 | Kendall@80: 0.1494
Epoch 37/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.2161 | Kendall@80: 0.1461
Epoch 38/150 | Train Loss: 0.0004 | Epoch Time: 0.01s | Spearman@80: 0.2152 | Kendall@80: 0.1494
Epoch 39/150 | Train Loss: 0.0057 | Epoch Time: 0.01s | Spearman@80: 0.2024 | Kendall@80: 0.1396
Epoch 40/150 | Train Loss: 0.0087 | Epoch Time: 0.01s | Spearman@80: 0.2028 | Kendall@80: 0.1390
Epoch 41/150 | Train Loss: 0.0273 | Epoch Time: 0.01s | Spearman@80: 0.1961 | Kendall@80: 0.1344
Epoch 42/150 | Train Loss: 0.0757 | Epoch Time: 0.01s | Spearman@80: 0.1804 | Kendall@80: 0.1201
Epoch 43/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1710 | Kendall@80: 0.1123
Epoch 44/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1608 | Kendall@80: 0.1019
Epoch 45/150 | Train Loss: 0.0039 | Epoch Time: 0.01s | Spearman@80: 0.1549 | Kendall@80: 0.1012
Epoch 46/150 | Train Loss: 0.0205 | Epoch Time: 0.01s | Spearman@80: 0.1428 | Kendall@80: 0.0915
Epoch 47/150 | Train Loss: 0.0229 | Epoch Time: 0.01s | Spearman@80: 0.1285 | Kendall@80: 0.0830
Epoch 48/150 | Train Loss: 0.0050 | Epoch Time: 0.01s | Spearman@80: 0.1085 | Kendall@80: 0.0680
Epoch 49/150 | Train Loss: 0.0210 | Epoch Time: 0.01s | Spearman@80: 0.1016 | Kendall@80: 0.0654
Epoch 50/150 | Train Loss: 0.0081 | Epoch Time: 0.01s | Spearman@80: 0.0834 | Kendall@80: 0.0550
Epoch 51/150 | Train Loss: 0.0078 | Epoch Time: 0.01s | Spearman@80: 0.0725 | Kendall@80: 0.0472
Epoch 52/150 | Train Loss: 0.0240 | Epoch Time: 0.01s | Spearman@80: 0.0750 | Kendall@80: 0.0511
Epoch 53/150 | Train Loss: 0.0043 | Epoch Time: 0.01s | Spearman@80: 0.0773 | Kendall@80: 0.0505
Epoch 54/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0767 | Kendall@80: 0.0485
Epoch 55/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0834 | Kendall@80: 0.0537
Epoch 56/150 | Train Loss: 0.0013 | Epoch Time: 0.01s | Spearman@80: 0.0929 | Kendall@80: 0.0602
Epoch 57/150 | Train Loss: 0.0010 | Epoch Time: 0.01s | Spearman@80: 0.1004 | Kendall@80: 0.0687
Epoch 58/150 | Train Loss: 0.0004 | Epoch Time: 0.01s | Spearman@80: 0.1086 | Kendall@80: 0.0732
Epoch 59/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1214 | Kendall@80: 0.0817
Epoch 60/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1529 | Kendall@80: 0.1019
Epoch 61/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1457 | Kendall@80: 0.0980
Epoch 62/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1516 | Kendall@80: 0.1019
Epoch 63/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1684 | Kendall@80: 0.1123
Epoch 64/150 | Train Loss: 0.0031 | Epoch Time: 0.01s | Spearman@80: 0.1799 | Kendall@80: 0.1240
Epoch 65/150 | Train Loss: 0.0135 | Epoch Time: 0.01s | Spearman@80: 0.1835 | Kendall@80: 0.1240
