Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  133.91741156578064  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.1470 | Epoch Time: 2.75s | Spearman@80: -0.1832 | Kendall@80: -0.1308
Epoch 2/150 | Train Loss: 0.3506 | Epoch Time: 0.01s | Spearman@80: -0.1811 | Kendall@80: -0.1323
Epoch 3/150 | Train Loss: 0.3153 | Epoch Time: 0.01s | Spearman@80: 0.1820 | Kendall@80: 0.1323
Epoch 4/150 | Train Loss: 0.0650 | Epoch Time: 0.01s | Spearman@80: 0.1819 | Kendall@80: 0.1319
Epoch 5/150 | Train Loss: 0.1349 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 6/150 | Train Loss: 0.2052 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 7/150 | Train Loss: 0.0230 | Epoch Time: 0.01s | Spearman@80: 0.1820 | Kendall@80: 0.1323
Epoch 8/150 | Train Loss: 0.1818 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 9/150 | Train Loss: 0.0585 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 10/150 | Train Loss: 0.2356 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 11/150 | Train Loss: 0.0009 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 12/150 | Train Loss: 0.1490 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 13/150 | Train Loss: 0.0564 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 14/150 | Train Loss: 0.0484 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 15/150 | Train Loss: 0.0868 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 16/150 | Train Loss: 0.0275 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 17/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 18/150 | Train Loss: 0.0743 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 19/150 | Train Loss: 0.0666 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 20/150 | Train Loss: 0.0354 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 21/150 | Train Loss: 0.0085 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 22/150 | Train Loss: 0.0882 | Epoch Time: 0.01s | Spearman@80: -0.1826 | Kendall@80: -0.1332
Epoch 23/150 | Train Loss: 0.0869 | Epoch Time: 0.01s | Spearman@80: -0.1759 | Kendall@80: -0.1319
Epoch 24/150 | Train Loss: 0.1136 | Epoch Time: 0.01s | Spearman@80: 0.1822 | Kendall@80: 0.1326
Epoch 25/150 | Train Loss: 0.0287 | Epoch Time: 0.01s | Spearman@80: 0.1964 | Kendall@80: 0.1417
Epoch 26/150 | Train Loss: 0.0469 | Epoch Time: 0.01s | Spearman@80: -0.1822 | Kendall@80: -0.1326
