Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  67.79296660423279  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.0981 | Epoch Time: 1.00s | Spearman@80: -0.4823 | Kendall@80: -0.3424
Epoch 2/150 | Train Loss: 0.0995 | Epoch Time: 0.05s | Spearman@80: 0.5488 | Kendall@80: 0.3835
Epoch 3/150 | Train Loss: 0.1070 | Epoch Time: 0.03s | Spearman@80: -0.2465 | Kendall@80: -0.1766
Epoch 4/150 | Train Loss: 0.0999 | Epoch Time: 0.04s | Spearman@80: -0.2738 | Kendall@80: -0.1994
Epoch 5/150 | Train Loss: 0.1000 | Epoch Time: 0.04s | Spearman@80: -0.2124 | Kendall@80: -0.1576
Epoch 6/150 | Train Loss: 0.1000 | Epoch Time: 0.04s | Spearman@80: 0.1005 | Kendall@80: 0.0500
Epoch 7/150 | Train Loss: 0.0984 | Epoch Time: 0.03s | Spearman@80: 0.7261 | Kendall@80: 0.5278
Epoch 8/150 | Train Loss: 0.0922 | Epoch Time: 0.03s | Spearman@80: 0.6821 | Kendall@80: 0.4956
Epoch 9/150 | Train Loss: 0.0918 | Epoch Time: 0.03s | Spearman@80: 0.6352 | Kendall@80: 0.4690
Epoch 10/150 | Train Loss: 0.1016 | Epoch Time: 0.04s | Spearman@80: 0.6231 | Kendall@80: 0.4608
Epoch 11/150 | Train Loss: 0.0974 | Epoch Time: 0.04s | Spearman@80: 0.6288 | Kendall@80: 0.4576
Epoch 12/150 | Train Loss: 0.0866 | Epoch Time: 0.04s | Spearman@80: 0.6418 | Kendall@80: 0.4722
Epoch 13/150 | Train Loss: 0.0832 | Epoch Time: 0.03s | Spearman@80: 0.6455 | Kendall@80: 0.4734
Epoch 14/150 | Train Loss: 0.0867 | Epoch Time: 0.03s | Spearman@80: 0.6617 | Kendall@80: 0.4810
Epoch 15/150 | Train Loss: 0.0935 | Epoch Time: 0.04s | Spearman@80: 0.6717 | Kendall@80: 0.4892
Epoch 16/150 | Train Loss: 0.0880 | Epoch Time: 0.03s | Spearman@80: 0.6703 | Kendall@80: 0.4880
Epoch 17/150 | Train Loss: 0.0746 | Epoch Time: 0.03s | Spearman@80: 0.6395 | Kendall@80: 0.4652
Epoch 18/150 | Train Loss: 0.0934 | Epoch Time: 0.03s | Spearman@80: 0.6256 | Kendall@80: 0.4519
Epoch 19/150 | Train Loss: 0.0439 | Epoch Time: 0.04s | Spearman@80: 0.6274 | Kendall@80: 0.4548
Epoch 20/150 | Train Loss: 0.0490 | Epoch Time: 0.04s | Spearman@80: 0.6482 | Kendall@80: 0.4741
Epoch 21/150 | Train Loss: 0.0363 | Epoch Time: 0.03s | Spearman@80: 0.6852 | Kendall@80: 0.4975
Epoch 22/150 | Train Loss: 0.1678 | Epoch Time: 0.04s | Spearman@80: 0.7075 | Kendall@80: 0.5152
Epoch 23/150 | Train Loss: 0.0698 | Epoch Time: 0.03s | Spearman@80: 0.6667 | Kendall@80: 0.4633
Epoch 24/150 | Train Loss: 0.0739 | Epoch Time: 0.03s | Spearman@80: 0.5758 | Kendall@80: 0.3709
Epoch 25/150 | Train Loss: 0.1226 | Epoch Time: 0.03s | Spearman@80: 0.4206 | Kendall@80: 0.2481
Epoch 26/150 | Train Loss: 0.1130 | Epoch Time: 0.03s | Spearman@80: 0.3901 | Kendall@80: 0.2291
Epoch 27/150 | Train Loss: 0.0997 | Epoch Time: 0.03s | Spearman@80: 0.3125 | Kendall@80: 0.1753
Epoch 28/150 | Train Loss: 0.0460 | Epoch Time: 0.03s | Spearman@80: 0.2484 | Kendall@80: 0.1342
Epoch 29/150 | Train Loss: 0.0726 | Epoch Time: 0.04s | Spearman@80: 0.3057 | Kendall@80: 0.1709
Epoch 30/150 | Train Loss: 0.0267 | Epoch Time: 0.03s | Spearman@80: 0.3413 | Kendall@80: 0.1930
Epoch 31/150 | Train Loss: 0.0443 | Epoch Time: 0.04s | Spearman@80: 0.4330 | Kendall@80: 0.2627
Epoch 32/150 | Train Loss: 0.0317 | Epoch Time: 0.04s | Spearman@80: 0.5106 | Kendall@80: 0.3215
Epoch 33/150 | Train Loss: 0.0226 | Epoch Time: 0.04s | Spearman@80: 0.5279 | Kendall@80: 0.3367
Epoch 34/150 | Train Loss: 0.0107 | Epoch Time: 0.04s | Spearman@80: 0.4523 | Kendall@80: 0.2734
Epoch 35/150 | Train Loss: 0.0075 | Epoch Time: 0.03s | Spearman@80: 0.4015 | Kendall@80: 0.2354
Epoch 36/150 | Train Loss: 0.0181 | Epoch Time: 0.04s | Spearman@80: 0.4115 | Kendall@80: 0.2449
Epoch 37/150 | Train Loss: 0.0092 | Epoch Time: 0.03s | Spearman@80: 0.4047 | Kendall@80: 0.2411
Epoch 38/150 | Train Loss: 0.0082 | Epoch Time: 0.03s | Spearman@80: 0.5016 | Kendall@80: 0.3184
Epoch 39/150 | Train Loss: 0.0000 | Epoch Time: 0.04s | Spearman@80: 0.5613 | Kendall@80: 0.3690
Epoch 40/150 | Train Loss: 0.0170 | Epoch Time: 0.03s | Spearman@80: 0.5443 | Kendall@80: 0.3589
Epoch 41/150 | Train Loss: 0.0046 | Epoch Time: 0.03s | Spearman@80: 0.5408 | Kendall@80: 0.3538
Epoch 42/150 | Train Loss: 0.0073 | Epoch Time: 0.04s | Spearman@80: 0.5185 | Kendall@80: 0.3405
Epoch 43/150 | Train Loss: 0.0014 | Epoch Time: 0.04s | Spearman@80: 0.4836 | Kendall@80: 0.3114
Epoch 44/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.4453 | Kendall@80: 0.2759
Epoch 45/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.3955 | Kendall@80: 0.2373
Epoch 46/150 | Train Loss: 0.0000 | Epoch Time: 0.04s | Spearman@80: 0.3722 | Kendall@80: 0.2184
Epoch 47/150 | Train Loss: 0.0000 | Epoch Time: 0.04s | Spearman@80: 0.3422 | Kendall@80: 0.2000
Epoch 48/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.3016 | Kendall@80: 0.1715
Epoch 49/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.2790 | Kendall@80: 0.1557
Epoch 50/150 | Train Loss: 0.0268 | Epoch Time: 0.03s | Spearman@80: 0.3446 | Kendall@80: 0.2000
Epoch 51/150 | Train Loss: 0.0000 | Epoch Time: 0.04s | Spearman@80: 0.3733 | Kendall@80: 0.2215
Epoch 52/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.4070 | Kendall@80: 0.2456
Epoch 53/150 | Train Loss: 0.0000 | Epoch Time: 0.04s | Spearman@80: 0.4476 | Kendall@80: 0.2766
Epoch 54/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.4723 | Kendall@80: 0.3006
Epoch 55/150 | Train Loss: 0.0000 | Epoch Time: 0.03s | Spearman@80: 0.4728 | Kendall@80: 0.3032
