Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  108.51781606674194  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.0827 | Epoch Time: 3.73s | Spearman@80: -0.0485 | Kendall@80: -0.0251
Epoch 101/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 102/150 | Train Loss: 0.0375 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 103/150 | Train Loss: 0.1129 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 104/150 | Train Loss: 0.0461 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 105/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 106/150 | Train Loss: 0.0638 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 107/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 108/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 109/150 | Train Loss: 0.0186 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 110/150 | Train Loss: 0.0989 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 111/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 112/150 | Train Loss: 0.0992 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 113/150 | Train Loss: 0.0586 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 114/150 | Train Loss: 0.1144 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 115/150 | Train Loss: 0.0995 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 116/150 | Train Loss: 0.0994 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 117/150 | Train Loss: 0.1142 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 118/150 | Train Loss: 0.1140 | Epoch Time: 0.01s | Spearman@80: 0.0480 | Kendall@80: 0.0238
Epoch 119/150 | Train Loss: 0.0979 | Epoch Time: 0.01s | Spearman@80: 0.0480 | Kendall@80: 0.0238
Epoch 120/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0483 | Kendall@80: 0.0245
Epoch 121/150 | Train Loss: 0.0615 | Epoch Time: 0.01s | Spearman@80: 0.0487 | Kendall@80: 0.0251
Epoch 122/150 | Train Loss: 0.1130 | Epoch Time: 0.01s | Spearman@80: 0.0480 | Kendall@80: 0.0238
Epoch 123/150 | Train Loss: 0.1126 | Epoch Time: 0.01s | Spearman@80: 0.0480 | Kendall@80: 0.0238
Epoch 124/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0480 | Kendall@80: 0.0238
Epoch 125/150 | Train Loss: 0.0374 | Epoch Time: 0.01s | Spearman@80: 0.0486 | Kendall@80: 0.0245
Epoch 126/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0491 | Kendall@80: 0.0251
Epoch 127/150 | Train Loss: 0.0374 | Epoch Time: 0.01s | Spearman@80: 0.0511 | Kendall@80: 0.0284
Epoch 128/150 | Train Loss: 0.0974 | Epoch Time: 0.01s | Spearman@80: 0.0509 | Kendall@80: 0.0290
Epoch 129/150 | Train Loss: 0.0974 | Epoch Time: 0.01s | Spearman@80: 0.0525 | Kendall@80: 0.0303
Epoch 130/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0632 | Kendall@80: 0.0401
Epoch 131/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0667 | Kendall@80: 0.0414
Epoch 132/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0655 | Kendall@80: 0.0427
Epoch 133/150 | Train Loss: 0.0373 | Epoch Time: 0.01s | Spearman@80: 0.0734 | Kendall@80: 0.0492
Epoch 134/150 | Train Loss: 0.0373 | Epoch Time: 0.01s | Spearman@80: 0.0703 | Kendall@80: 0.0466
Epoch 135/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0721 | Kendall@80: 0.0499
Epoch 136/150 | Train Loss: 0.0147 | Epoch Time: 0.01s | Spearman@80: 0.0738 | Kendall@80: 0.0473
Epoch 137/150 | Train Loss: 0.0373 | Epoch Time: 0.01s | Spearman@80: 0.0900 | Kendall@80: 0.0571
Epoch 138/150 | Train Loss: 0.0639 | Epoch Time: 0.01s | Spearman@80: 0.0950 | Kendall@80: 0.0636
Epoch 139/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1043 | Kendall@80: 0.0688
Epoch 140/150 | Train Loss: 0.0974 | Epoch Time: 0.01s | Spearman@80: 0.1043 | Kendall@80: 0.0675
Epoch 141/150 | Train Loss: 0.0333 | Epoch Time: 0.01s | Spearman@80: 0.1075 | Kendall@80: 0.0727
Epoch 142/150 | Train Loss: 0.0331 | Epoch Time: 0.01s | Spearman@80: 0.1127 | Kendall@80: 0.0747
Epoch 143/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1009 | Kendall@80: 0.0643
Epoch 144/150 | Train Loss: 0.0973 | Epoch Time: 0.01s | Spearman@80: 0.1031 | Kendall@80: 0.0740
Epoch 145/150 | Train Loss: 0.0372 | Epoch Time: 0.01s | Spearman@80: 0.0990 | Kendall@80: 0.0643
Epoch 146/150 | Train Loss: 0.0632 | Epoch Time: 0.01s | Spearman@80: 0.1012 | Kendall@80: 0.0708
Epoch 147/150 | Train Loss: 0.0632 | Epoch Time: 0.12s | Spearman@15620: 0.1367 | Kendall@15620: 0.0927
Epoch 148/150 | Train Loss: 0.0372 | Epoch Time: 0.17s | Spearman@15620: 0.1427 | Kendall@15620: 0.0970
Epoch 149/150 | Train Loss: 0.0325 | Epoch Time: 0.16s | Spearman@15620: 0.1484 | Kendall@15620: 0.1011
Epoch 150/150 | Train Loss: 0.0973 | Epoch Time: 0.15s | Spearman@15620: 0.1446 | Kendall@15620: 0.0984
Sample Count: 4, Spearman: 0.1431092808696921, Kendall: 0.09729913799316836
{4: (0.1431092808696921, 0.09729913799316836)}
Epoch 1/150 | Train Loss: 0.1022 | Epoch Time: 0.01s | Spearman@80: -0.1036 | Kendall@80: -0.0748
Epoch 2/150 | Train Loss: 0.4400 | Epoch Time: 0.01s | Spearman@80: 0.1049 | Kendall@80: 0.0751
Epoch 3/150 | Train Loss: 0.3056 | Epoch Time: 0.01s | Spearman@80: -0.1035 | Kendall@80: -0.0755
Epoch 4/150 | Train Loss: 0.1384 | Epoch Time: 0.01s | Spearman@80: -0.1034 | Kendall@80: -0.0751
Epoch 5/150 | Train Loss: 0.2316 | Epoch Time: 0.01s | Spearman@80: -0.1042 | Kendall@80: -0.0761
Epoch 6/150 | Train Loss: 0.2160 | Epoch Time: 0.01s | Spearman@80: -0.1040 | Kendall@80: -0.0751
Epoch 7/150 | Train Loss: 0.1051 | Epoch Time: 0.01s | Spearman@80: -0.1039 | Kendall@80: -0.0755
Epoch 8/150 | Train Loss: 0.1601 | Epoch Time: 0.01s | Spearman@80: 0.1039 | Kendall@80: 0.0752
Epoch 9/150 | Train Loss: 0.1143 | Epoch Time: 0.01s | Spearman@80: 0.1055 | Kendall@80: 0.0768
Epoch 10/150 | Train Loss: 0.1046 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 11/150 | Train Loss: 0.1105 | Epoch Time: 0.01s | Spearman@80: -0.1042 | Kendall@80: -0.0761
Epoch 12/150 | Train Loss: 0.0950 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 13/150 | Train Loss: 0.1741 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 14/150 | Train Loss: 0.0901 | Epoch Time: 0.01s | Spearman@80: 0.1034 | Kendall@80: 0.0751
Epoch 15/150 | Train Loss: 0.0862 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 16/150 | Train Loss: 0.0746 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 17/150 | Train Loss: 0.1268 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 18/150 | Train Loss: 0.1079 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 19/150 | Train Loss: 0.0710 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 20/150 | Train Loss: 0.0999 | Epoch Time: 0.01s | Spearman@80: 0.1068 | Kendall@80: 0.0781
Epoch 21/150 | Train Loss: 0.0995 | Epoch Time: 0.01s | Spearman@80: 0.1200 | Kendall@80: 0.0846
Epoch 22/150 | Train Loss: 0.1194 | Epoch Time: 0.01s | Spearman@80: 0.1033 | Kendall@80: 0.0748
Epoch 23/150 | Train Loss: 0.0846 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 24/150 | Train Loss: 0.0460 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 25/150 | Train Loss: 0.1017 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 26/150 | Train Loss: 0.1067 | Epoch Time: 0.01s | Spearman@80: 0.1044 | Kendall@80: 0.0761
Epoch 27/150 | Train Loss: 0.1315 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 28/150 | Train Loss: 0.1192 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 29/150 | Train Loss: 0.0825 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 30/150 | Train Loss: 0.1064 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 31/150 | Train Loss: 0.0883 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 32/150 | Train Loss: 0.0695 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 33/150 | Train Loss: 0.0805 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 34/150 | Train Loss: 0.1253 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 35/150 | Train Loss: 0.1226 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 36/150 | Train Loss: 0.1019 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 37/150 | Train Loss: 0.0687 | Epoch Time: 0.01s | Spearman@80: 0.1037 | Kendall@80: 0.0755
Epoch 38/150 | Train Loss: 0.0832 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 39/150 | Train Loss: 0.0871 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 40/150 | Train Loss: 0.0766 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 41/150 | Train Loss: 0.0785 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 42/150 | Train Loss: 0.0816 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 43/150 | Train Loss: 0.0802 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 44/150 | Train Loss: 0.1024 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 45/150 | Train Loss: 0.1116 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 46/150 | Train Loss: 0.0690 | Epoch Time: 0.01s | Spearman@80: 0.1032 | Kendall@80: 0.0748
Epoch 47/150 | Train Loss: 0.1399 | Epoch Time: 0.01s | Spearman@80: 0.0989 | Kendall@80: 0.0728
Epoch 48/150 | Train Loss: 0.0657 | Epoch Time: 0.01s | Spearman@80: 0.1017 | Kendall@80: 0.0735
Epoch 49/150 | Train Loss: 0.0598 | Epoch Time: 0.01s | Spearman@80: 0.0993 | Kendall@80: 0.0728
Epoch 50/150 | Train Loss: 0.0676 | Epoch Time: 0.01s | Spearman@80: -0.1993 | Kendall@80: -0.1463
Epoch 51/150 | Train Loss: 0.1120 | Epoch Time: 0.01s | Spearman@80: 0.0169 | Kendall@80: 0.0215
Epoch 52/150 | Train Loss: 0.0767 | Epoch Time: 0.01s | Spearman@80: -0.1037 | Kendall@80: -0.0755
Epoch 53/150 | Train Loss: 0.0773 | Epoch Time: 0.01s | Spearman@80: -0.0492 | Kendall@80: -0.0221
Epoch 54/150 | Train Loss: 0.1314 | Epoch Time: 0.01s | Spearman@80: 0.0860 | Kendall@80: 0.0559
Epoch 55/150 | Train Loss: 0.1018 | Epoch Time: 0.01s | Spearman@80: 0.1853 | Kendall@80: 0.1288
Epoch 56/150 | Train Loss: 0.1036 | Epoch Time: 0.01s | Spearman@80: -0.0982 | Kendall@80: -0.0728
Epoch 57/150 | Train Loss: 0.0891 | Epoch Time: 0.01s | Spearman@80: 0.1099 | Kendall@80: 0.0794
Epoch 58/150 | Train Loss: 0.1243 | Epoch Time: 0.01s | Spearman@80: 0.0866 | Kendall@80: 0.0611
Epoch 59/150 | Train Loss: 0.0588 | Epoch Time: 0.01s | Spearman@80: -0.0798 | Kendall@80: -0.0546
Epoch 60/150 | Train Loss: 0.0848 | Epoch Time: 0.01s | Spearman@80: -0.1269 | Kendall@80: -0.0930
Epoch 61/150 | Train Loss: 0.0791 | Epoch Time: 0.01s | Spearman@80: -0.0308 | Kendall@80: -0.0182
Epoch 62/150 | Train Loss: 0.1108 | Epoch Time: 0.01s | Spearman@80: 0.1066 | Kendall@80: 0.0787
Epoch 63/150 | Train Loss: 0.0788 | Epoch Time: 0.01s | Spearman@80: 0.0872 | Kendall@80: 0.0618
Epoch 64/150 | Train Loss: 0.1352 | Epoch Time: 0.01s | Spearman@80: 0.1345 | Kendall@80: 0.1002
Epoch 65/150 | Train Loss: 0.1303 | Epoch Time: 0.01s | Spearman@80: -0.0550 | Kendall@80: -0.0371
