normalizing task:  Amoeba.json
normalizing task:  PNAS_fix-w-d.json
normalizing task:  ENAS_fix-w-d.json
normalizing task:  NASNet.json
normalizing task:  DARTS.json
normalizing task:  ENAS.json
normalizing task:  PNAS.json
normalizing task:  DARTS_lr-wd.json
normalizing task:  DARTS_fix-w-d.json
Epoch 1/150 | Train Loss: 0.0984 | Epoch Time: 2.62s | Spearman@80: 0.3071 | Kendall@80: 0.2107
Epoch 2/150 | Train Loss: 0.0863 | Epoch Time: 0.56s | Spearman@80: 0.1512 | Kendall@80: 0.1036
Epoch 3/150 | Train Loss: 0.0853 | Epoch Time: 0.56s | Spearman@80: 0.1675 | Kendall@80: 0.1144
Epoch 4/150 | Train Loss: 0.0821 | Epoch Time: 0.56s | Spearman@80: 0.2132 | Kendall@80: 0.1391
Epoch 5/150 | Train Loss: 0.0773 | Epoch Time: 0.56s | Spearman@80: 0.2049 | Kendall@80: 0.1410
Epoch 6/150 | Train Loss: 0.0819 | Epoch Time: 0.56s | Spearman@80: 0.2138 | Kendall@80: 0.1474
Epoch 7/150 | Train Loss: 0.0688 | Epoch Time: 0.56s | Spearman@80: 0.3671 | Kendall@80: 0.2583
Epoch 8/150 | Train Loss: 0.0741 | Epoch Time: 0.56s | Spearman@80: 0.2244 | Kendall@80: 0.1518
Epoch 9/150 | Train Loss: 0.0651 | Epoch Time: 0.56s | Spearman@80: 0.3231 | Kendall@80: 0.2209
Epoch 10/150 | Train Loss: 0.0675 | Epoch Time: 0.56s | Spearman@80: 0.2937 | Kendall@80: 0.2031
Epoch 11/150 | Train Loss: 0.0586 | Epoch Time: 0.56s | Spearman@80: 0.3962 | Kendall@80: 0.2792
Epoch 12/150 | Train Loss: 0.0667 | Epoch Time: 0.56s | Spearman@80: 0.4251 | Kendall@80: 0.3026
Epoch 13/150 | Train Loss: 0.0574 | Epoch Time: 0.56s | Spearman@80: 0.4279 | Kendall@80: 0.2925
Epoch 14/150 | Train Loss: 0.0582 | Epoch Time: 0.56s | Spearman@80: 0.4688 | Kendall@80: 0.3400
Epoch 15/150 | Train Loss: 0.0552 | Epoch Time: 0.56s | Spearman@80: 0.2357 | Kendall@80: 0.1670
Epoch 16/150 | Train Loss: 0.0616 | Epoch Time: 0.56s | Spearman@80: 0.3672 | Kendall@80: 0.2469
Epoch 17/150 | Train Loss: 0.0651 | Epoch Time: 0.56s | Spearman@80: 0.4602 | Kendall@80: 0.3255
Epoch 18/150 | Train Loss: 0.0506 | Epoch Time: 0.56s | Spearman@80: 0.4677 | Kendall@80: 0.3305
Epoch 19/150 | Train Loss: 0.0530 | Epoch Time: 0.57s | Spearman@80: 0.3556 | Kendall@80: 0.2450
Epoch 20/150 | Train Loss: 0.0514 | Epoch Time: 0.56s | Spearman@80: 0.3238 | Kendall@80: 0.2234
Epoch 21/150 | Train Loss: 0.0520 | Epoch Time: 0.56s | Spearman@80: 0.3829 | Kendall@80: 0.2710
Epoch 22/150 | Train Loss: 0.0484 | Epoch Time: 0.56s | Spearman@80: 0.4435 | Kendall@80: 0.3160
Epoch 23/150 | Train Loss: 0.0573 | Epoch Time: 0.56s | Spearman@80: 0.4222 | Kendall@80: 0.2906
Epoch 24/150 | Train Loss: 0.0517 | Epoch Time: 0.56s | Spearman@80: 0.4799 | Kendall@80: 0.3419
Epoch 25/150 | Train Loss: 0.0427 | Epoch Time: 0.56s | Spearman@80: 0.4488 | Kendall@80: 0.3153
Epoch 26/150 | Train Loss: 0.0528 | Epoch Time: 0.56s | Spearman@80: 0.4796 | Kendall@80: 0.3343
Epoch 27/150 | Train Loss: 0.0440 | Epoch Time: 0.56s | Spearman@80: 0.5313 | Kendall@80: 0.3724
Epoch 28/150 | Train Loss: 0.0494 | Epoch Time: 0.56s | Spearman@80: 0.3674 | Kendall@80: 0.2564
Epoch 29/150 | Train Loss: 0.0445 | Epoch Time: 0.56s | Spearman@80: 0.4094 | Kendall@80: 0.2938
Epoch 30/150 | Train Loss: 0.0415 | Epoch Time: 0.56s | Spearman@80: 0.4528 | Kendall@80: 0.3179
Epoch 31/150 | Train Loss: 0.0477 | Epoch Time: 0.56s | Spearman@80: 0.4364 | Kendall@80: 0.3007
Epoch 32/150 | Train Loss: 0.0367 | Epoch Time: 0.56s | Spearman@80: 0.4326 | Kendall@80: 0.3077
Epoch 33/150 | Train Loss: 0.0484 | Epoch Time: 0.56s | Spearman@80: 0.3030 | Kendall@80: 0.2139
Epoch 34/150 | Train Loss: 0.0441 | Epoch Time: 0.56s | Spearman@80: 0.4237 | Kendall@80: 0.3033
Epoch 35/150 | Train Loss: 0.0415 | Epoch Time: 0.56s | Spearman@80: 0.3877 | Kendall@80: 0.2716
Epoch 36/150 | Train Loss: 0.0382 | Epoch Time: 0.56s | Spearman@80: 0.4404 | Kendall@80: 0.3122
Epoch 37/150 | Train Loss: 0.0422 | Epoch Time: 0.56s | Spearman@80: 0.4684 | Kendall@80: 0.3362
Epoch 38/150 | Train Loss: 0.0373 | Epoch Time: 0.56s | Spearman@80: 0.4059 | Kendall@80: 0.2779
Epoch 39/150 | Train Loss: 0.0469 | Epoch Time: 0.56s | Spearman@80: 0.3682 | Kendall@80: 0.2532
Epoch 40/150 | Train Loss: 0.0443 | Epoch Time: 0.56s | Spearman@80: 0.3814 | Kendall@80: 0.2627
Epoch 41/150 | Train Loss: 0.0441 | Epoch Time: 0.56s | Spearman@80: 0.4636 | Kendall@80: 0.3280
Epoch 42/150 | Train Loss: 0.0500 | Epoch Time: 0.56s | Spearman@80: 0.4077 | Kendall@80: 0.2773
Epoch 43/150 | Train Loss: 0.0426 | Epoch Time: 0.56s | Spearman@80: 0.4650 | Kendall@80: 0.3312
Epoch 44/150 | Train Loss: 0.0364 | Epoch Time: 0.56s | Spearman@80: 0.4477 | Kendall@80: 0.3160
Epoch 45/150 | Train Loss: 0.0383 | Epoch Time: 0.56s | Spearman@80: 0.3955 | Kendall@80: 0.2811
Epoch 46/150 | Train Loss: 0.0353 | Epoch Time: 0.56s | Spearman@80: 0.4873 | Kendall@80: 0.3457
Epoch 47/150 | Train Loss: 0.0361 | Epoch Time: 0.56s | Spearman@80: 0.4796 | Kendall@80: 0.3400
Epoch 48/150 | Train Loss: 0.0296 | Epoch Time: 0.56s | Spearman@80: 0.4139 | Kendall@80: 0.2925
Epoch 49/150 | Train Loss: 0.0374 | Epoch Time: 0.56s | Spearman@80: 0.4518 | Kendall@80: 0.3236
Epoch 50/150 | Train Loss: 0.0316 | Epoch Time: 0.56s | Spearman@80: 0.4470 | Kendall@80: 0.3229
Epoch 51/150 | Train Loss: 0.0360 | Epoch Time: 0.56s | Spearman@80: 0.4146 | Kendall@80: 0.2963
Epoch 52/150 | Train Loss: 0.0383 | Epoch Time: 0.56s | Spearman@80: 0.4468 | Kendall@80: 0.3286
Epoch 53/150 | Train Loss: 0.0299 | Epoch Time: 0.56s | Spearman@80: 0.4452 | Kendall@80: 0.3160
Epoch 54/150 | Train Loss: 0.0331 | Epoch Time: 0.56s | Spearman@80: 0.4062 | Kendall@80: 0.2792
Epoch 55/150 | Train Loss: 0.0223 | Epoch Time: 0.56s | Spearman@80: 0.4615 | Kendall@80: 0.3242
Epoch 56/150 | Train Loss: 0.0267 | Epoch Time: 0.56s | Spearman@80: 0.4734 | Kendall@80: 0.3305
Epoch 57/150 | Train Loss: 0.0267 | Epoch Time: 0.56s | Spearman@80: 0.4704 | Kendall@80: 0.3274
Epoch 58/150 | Train Loss: 0.0254 | Epoch Time: 0.56s | Spearman@80: 0.5079 | Kendall@80: 0.3584
Epoch 59/150 | Train Loss: 0.0332 | Epoch Time: 0.56s | Spearman@80: 0.4940 | Kendall@80: 0.3438
