Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  63.61551260948181  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.4691 | Epoch Time: 1.31s | Spearman@80: 0.0878 | Kendall@80: 0.0563
Epoch 2/150 | Train Loss: 0.0931 | Epoch Time: 0.01s | Spearman@80: 0.0298 | Kendall@80: 0.0165
Epoch 3/150 | Train Loss: 0.0108 | Epoch Time: 0.01s | Spearman@80: -0.0331 | Kendall@80: -0.0259
Epoch 4/150 | Train Loss: 0.0395 | Epoch Time: 0.01s | Spearman@80: -0.0597 | Kendall@80: -0.0424
Epoch 5/150 | Train Loss: 0.0099 | Epoch Time: 0.01s | Spearman@80: -0.0586 | Kendall@80: -0.0386
Epoch 6/150 | Train Loss: 0.2658 | Epoch Time: 0.01s | Spearman@80: -0.0353 | Kendall@80: -0.0272
Epoch 7/150 | Train Loss: 0.1713 | Epoch Time: 0.01s | Spearman@80: -0.0193 | Kendall@80: -0.0165
Epoch 8/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: -0.0056 | Kendall@80: -0.0063
Epoch 9/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0116 | Kendall@80: 0.0057
Epoch 10/150 | Train Loss: 0.1120 | Epoch Time: 0.01s | Spearman@80: 0.0156 | Kendall@80: 0.0082
Epoch 11/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0203 | Kendall@80: 0.0133
Epoch 12/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0206 | Kendall@80: 0.0101
Epoch 13/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0286 | Kendall@80: 0.0158
Epoch 14/150 | Train Loss: 0.0799 | Epoch Time: 0.01s | Spearman@80: 0.0336 | Kendall@80: 0.0196
Epoch 15/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0430 | Kendall@80: 0.0278
Epoch 16/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0559 | Kendall@80: 0.0367
Epoch 17/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0654 | Kendall@80: 0.0399
Epoch 18/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.0780 | Kendall@80: 0.0481
Epoch 19/150 | Train Loss: 0.0548 | Epoch Time: 0.01s | Spearman@80: 0.0830 | Kendall@80: 0.0525
Epoch 20/150 | Train Loss: 0.1871 | Epoch Time: 0.01s | Spearman@80: 0.0995 | Kendall@80: 0.0665
Epoch 21/150 | Train Loss: 0.0357 | Epoch Time: 0.01s | Spearman@80: 0.1017 | Kendall@80: 0.0652
Epoch 22/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1173 | Kendall@80: 0.0797
Epoch 23/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1089 | Kendall@80: 0.0747
Epoch 24/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1276 | Kendall@80: 0.0848
Epoch 25/150 | Train Loss: 0.1321 | Epoch Time: 0.01s | Spearman@80: 0.1337 | Kendall@80: 0.0911
Epoch 26/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1318 | Kendall@80: 0.0873
Epoch 27/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1457 | Kendall@80: 0.0930
Epoch 28/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1558 | Kendall@80: 0.0987
Epoch 29/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1468 | Kendall@80: 0.0937
Epoch 30/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1494 | Kendall@80: 0.0956
Epoch 31/150 | Train Loss: 0.1334 | Epoch Time: 0.01s | Spearman@80: 0.1496 | Kendall@80: 0.0956
Epoch 32/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1478 | Kendall@80: 0.0962
Epoch 33/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1358 | Kendall@80: 0.0854
Epoch 34/150 | Train Loss: 0.1442 | Epoch Time: 0.01s | Spearman@80: 0.1369 | Kendall@80: 0.0873
Epoch 35/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1447 | Kendall@80: 0.0943
Epoch 36/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1450 | Kendall@80: 0.0918
Epoch 37/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1662 | Kendall@80: 0.1038
Epoch 38/150 | Train Loss: 0.0456 | Epoch Time: 0.01s | Spearman@80: 0.1515 | Kendall@80: 0.0987
Epoch 39/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1520 | Kendall@80: 0.0956
Epoch 40/150 | Train Loss: 0.0457 | Epoch Time: 0.01s | Spearman@80: 0.1640 | Kendall@80: 0.1038
Epoch 41/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1633 | Kendall@80: 0.1006
Epoch 42/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1677 | Kendall@80: 0.1044
Epoch 43/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1708 | Kendall@80: 0.1051
Epoch 44/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1724 | Kendall@80: 0.1095
Epoch 45/150 | Train Loss: 0.0437 | Epoch Time: 0.01s | Spearman@80: 0.1574 | Kendall@80: 0.1032
Epoch 46/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1526 | Kendall@80: 0.0981
Epoch 47/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1546 | Kendall@80: 0.0994
Epoch 48/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1620 | Kendall@80: 0.1038
Epoch 49/150 | Train Loss: 0.3615 | Epoch Time: 0.01s | Spearman@80: 0.1486 | Kendall@80: 0.0956
Epoch 50/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1441 | Kendall@80: 0.0937
Epoch 51/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1383 | Kendall@80: 0.0880
Epoch 52/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1405 | Kendall@80: 0.0918
Epoch 53/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1454 | Kendall@80: 0.0937
Epoch 54/150 | Train Loss: 0.0250 | Epoch Time: 0.01s | Spearman@80: 0.1564 | Kendall@80: 0.1000
Epoch 55/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1539 | Kendall@80: 0.1013
Epoch 56/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1519 | Kendall@80: 0.1044
Epoch 57/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1521 | Kendall@80: 0.1044
Epoch 58/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1578 | Kendall@80: 0.1051
Epoch 59/150 | Train Loss: 0.0065 | Epoch Time: 0.01s | Spearman@80: 0.1602 | Kendall@80: 0.1051
Epoch 60/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1520 | Kendall@80: 0.0987
Epoch 61/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1492 | Kendall@80: 0.0975
Epoch 62/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1425 | Kendall@80: 0.0975
Epoch 63/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1530 | Kendall@80: 0.1025
Epoch 64/150 | Train Loss: 0.1762 | Epoch Time: 0.01s | Spearman@80: 0.1476 | Kendall@80: 0.0981
Epoch 65/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1556 | Kendall@80: 0.1006
Epoch 66/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1599 | Kendall@80: 0.1057
Epoch 67/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1651 | Kendall@80: 0.1101
Epoch 68/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1640 | Kendall@80: 0.1120
Epoch 69/150 | Train Loss: 0.0546 | Epoch Time: 0.01s | Spearman@80: 0.1654 | Kendall@80: 0.1070
Epoch 70/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1568 | Kendall@80: 0.1013
Epoch 71/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1471 | Kendall@80: 0.0949
Epoch 72/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1380 | Kendall@80: 0.0892
Epoch 73/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1350 | Kendall@80: 0.0873
Epoch 74/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1272 | Kendall@80: 0.0861
Epoch 75/150 | Train Loss: 0.0326 | Epoch Time: 0.01s | Spearman@80: 0.1273 | Kendall@80: 0.0873
Epoch 76/150 | Train Loss: 0.0000 | Epoch Time: 0.01s | Spearman@80: 0.1237 | Kendall@80: 0.0829
