Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  74.51574921607971  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.0996 | Epoch Time: 1.03s | Spearman@80: 0.4365 | Kendall@80: 0.2987
Epoch 2/150 | Train Loss: 0.0953 | Epoch Time: 0.15s | Spearman@80: 0.4068 | Kendall@80: 0.2773
Epoch 3/150 | Train Loss: 0.0926 | Epoch Time: 0.15s | Spearman@80: 0.4038 | Kendall@80: 0.2730
Epoch 4/150 | Train Loss: 0.0874 | Epoch Time: 0.15s | Spearman@80: 0.4227 | Kendall@80: 0.2923
Epoch 5/150 | Train Loss: 0.0766 | Epoch Time: 0.15s | Spearman@80: 0.4383 | Kendall@80: 0.3024
Epoch 6/150 | Train Loss: 0.0720 | Epoch Time: 0.14s | Spearman@80: 0.4626 | Kendall@80: 0.3213
Epoch 7/150 | Train Loss: 0.0926 | Epoch Time: 0.15s | Spearman@80: 0.5053 | Kendall@80: 0.3494
Epoch 8/150 | Train Loss: 0.0725 | Epoch Time: 0.15s | Spearman@80: 0.5282 | Kendall@80: 0.3657
Epoch 9/150 | Train Loss: 0.0758 | Epoch Time: 0.14s | Spearman@80: 0.5645 | Kendall@80: 0.3972
Epoch 10/150 | Train Loss: 0.0627 | Epoch Time: 0.14s | Spearman@80: 0.6154 | Kendall@80: 0.4414
Epoch 11/150 | Train Loss: 0.0531 | Epoch Time: 0.14s | Spearman@80: 0.8000 | Kendall@80: 0.5981
Epoch 12/150 | Train Loss: 0.0577 | Epoch Time: 0.14s | Spearman@80: 0.7792 | Kendall@80: 0.5810
Epoch 13/150 | Train Loss: 0.0485 | Epoch Time: 0.14s | Spearman@80: 0.8457 | Kendall@80: 0.6495
Epoch 14/150 | Train Loss: 0.0468 | Epoch Time: 0.14s | Spearman@80: 0.8615 | Kendall@80: 0.6629
Epoch 15/150 | Train Loss: 0.0589 | Epoch Time: 0.15s | Spearman@80: 0.8817 | Kendall@80: 0.6895
Epoch 16/150 | Train Loss: 0.0321 | Epoch Time: 0.14s | Spearman@80: 0.8827 | Kendall@80: 0.6978
Epoch 17/150 | Train Loss: 0.0312 | Epoch Time: 0.14s | Spearman@80: 0.8547 | Kendall@80: 0.6546
Epoch 18/150 | Train Loss: 0.0221 | Epoch Time: 0.14s | Spearman@80: 0.8737 | Kendall@80: 0.6857
Epoch 19/150 | Train Loss: 0.0228 | Epoch Time: 0.14s | Spearman@80: 0.8742 | Kendall@80: 0.6908
Epoch 20/150 | Train Loss: 0.0284 | Epoch Time: 0.15s | Spearman@80: 0.8332 | Kendall@80: 0.6400
Epoch 21/150 | Train Loss: 0.0266 | Epoch Time: 0.14s | Spearman@80: 0.9078 | Kendall@80: 0.7251
Epoch 22/150 | Train Loss: 0.0481 | Epoch Time: 0.14s | Spearman@80: 0.5936 | Kendall@80: 0.4137
Epoch 23/150 | Train Loss: 0.0177 | Epoch Time: 0.14s | Spearman@80: 0.4932 | Kendall@80: 0.3364
Epoch 24/150 | Train Loss: 0.0342 | Epoch Time: 0.14s | Spearman@80: 0.5599 | Kendall@80: 0.3826
Epoch 25/150 | Train Loss: 0.0445 | Epoch Time: 0.14s | Spearman@80: 0.8746 | Kendall@80: 0.6819
Epoch 26/150 | Train Loss: 0.0222 | Epoch Time: 0.14s | Spearman@80: 0.8541 | Kendall@80: 0.6559
Epoch 27/150 | Train Loss: 0.0323 | Epoch Time: 0.14s | Spearman@80: 0.8461 | Kendall@80: 0.6508
Epoch 28/150 | Train Loss: 0.0347 | Epoch Time: 0.15s | Spearman@80: 0.8744 | Kendall@80: 0.6902
Epoch 29/150 | Train Loss: 0.0263 | Epoch Time: 0.14s | Spearman@80: 0.8859 | Kendall@80: 0.7042
Epoch 30/150 | Train Loss: 0.0333 | Epoch Time: 0.15s | Spearman@80: 0.8868 | Kendall@80: 0.6971
Epoch 31/150 | Train Loss: 0.0356 | Epoch Time: 0.14s | Spearman@80: 0.8375 | Kendall@80: 0.6305
Epoch 32/150 | Train Loss: 0.0258 | Epoch Time: 0.14s | Spearman@80: 0.8586 | Kendall@80: 0.6591
Epoch 33/150 | Train Loss: 0.0306 | Epoch Time: 0.14s | Spearman@80: 0.7945 | Kendall@80: 0.5790
Epoch 34/150 | Train Loss: 0.0283 | Epoch Time: 0.14s | Spearman@80: 0.8864 | Kendall@80: 0.6921
Epoch 35/150 | Train Loss: 0.0279 | Epoch Time: 0.14s | Spearman@80: 0.8402 | Kendall@80: 0.6330
Epoch 36/150 | Train Loss: 0.0330 | Epoch Time: 0.14s | Spearman@80: 0.8980 | Kendall@80: 0.7112
Epoch 37/150 | Train Loss: 0.0237 | Epoch Time: 0.14s | Spearman@80: 0.8961 | Kendall@80: 0.7099
Epoch 38/150 | Train Loss: 0.0154 | Epoch Time: 0.15s | Spearman@80: 0.8810 | Kendall@80: 0.6825
Epoch 39/150 | Train Loss: 0.0180 | Epoch Time: 0.14s | Spearman@80: 0.8911 | Kendall@80: 0.7029
Epoch 40/150 | Train Loss: 0.0348 | Epoch Time: 0.14s | Spearman@80: 0.8868 | Kendall@80: 0.6934
Epoch 41/150 | Train Loss: 0.0101 | Epoch Time: 0.14s | Spearman@80: 0.8484 | Kendall@80: 0.6438
Epoch 42/150 | Train Loss: 0.0175 | Epoch Time: 0.14s | Spearman@80: 0.8717 | Kendall@80: 0.6679
Epoch 43/150 | Train Loss: 0.0077 | Epoch Time: 0.14s | Spearman@80: 0.8916 | Kendall@80: 0.6978
Epoch 44/150 | Train Loss: 0.0120 | Epoch Time: 0.15s | Spearman@80: 0.8816 | Kendall@80: 0.6826
Epoch 45/150 | Train Loss: 0.0149 | Epoch Time: 0.14s | Spearman@80: 0.8345 | Kendall@80: 0.6279
Epoch 46/150 | Train Loss: 0.0205 | Epoch Time: 0.14s | Spearman@80: 0.8764 | Kendall@80: 0.6800
Epoch 47/150 | Train Loss: 0.0241 | Epoch Time: 0.14s | Spearman@80: 0.8891 | Kendall@80: 0.7004
Epoch 48/150 | Train Loss: 0.0120 | Epoch Time: 0.14s | Spearman@80: 0.9045 | Kendall@80: 0.7251
Epoch 49/150 | Train Loss: 0.0293 | Epoch Time: 0.14s | Spearman@80: 0.9018 | Kendall@80: 0.7200
Epoch 50/150 | Train Loss: 0.0141 | Epoch Time: 0.14s | Spearman@80: 0.8892 | Kendall@80: 0.7099
Epoch 51/150 | Train Loss: 0.0103 | Epoch Time: 0.14s | Spearman@80: 0.8082 | Kendall@80: 0.6108
Epoch 52/150 | Train Loss: 0.0147 | Epoch Time: 0.14s | Spearman@80: 0.8529 | Kendall@80: 0.6527
Epoch 53/150 | Train Loss: 0.0490 | Epoch Time: 0.15s | Spearman@80: 0.8717 | Kendall@80: 0.6864
Epoch 54/150 | Train Loss: 0.0158 | Epoch Time: 0.14s | Spearman@80: 0.8930 | Kendall@80: 0.7054
Epoch 55/150 | Train Loss: 0.0102 | Epoch Time: 0.14s | Spearman@80: 0.8936 | Kendall@80: 0.7061
Epoch 56/150 | Train Loss: 0.0107 | Epoch Time: 0.14s | Spearman@80: 0.8933 | Kendall@80: 0.7092
Epoch 57/150 | Train Loss: 0.0160 | Epoch Time: 0.14s | Spearman@80: 0.8986 | Kendall@80: 0.7188
Epoch 58/150 | Train Loss: 0.0096 | Epoch Time: 0.14s | Spearman@80: 0.9069 | Kendall@80: 0.7270
Epoch 59/150 | Train Loss: 0.0204 | Epoch Time: 0.15s | Spearman@80: 0.9045 | Kendall@80: 0.7264
Epoch 60/150 | Train Loss: 0.0093 | Epoch Time: 0.14s | Spearman@80: 0.8958 | Kendall@80: 0.7111
Epoch 61/150 | Train Loss: 0.0099 | Epoch Time: 0.14s | Spearman@80: 0.8877 | Kendall@80: 0.7022
Epoch 62/150 | Train Loss: 0.0066 | Epoch Time: 0.14s | Spearman@80: 0.8880 | Kendall@80: 0.7035
Epoch 63/150 | Train Loss: 0.0054 | Epoch Time: 0.14s | Spearman@80: 0.8758 | Kendall@80: 0.6902
Epoch 64/150 | Train Loss: 0.0163 | Epoch Time: 0.14s | Spearman@80: 0.9011 | Kendall@80: 0.7200
Epoch 65/150 | Train Loss: 0.0181 | Epoch Time: 0.14s | Spearman@80: 0.8773 | Kendall@80: 0.6921
Epoch 66/150 | Train Loss: 0.0131 | Epoch Time: 0.14s | Spearman@80: 0.8736 | Kendall@80: 0.6870
Epoch 67/150 | Train Loss: 0.0143 | Epoch Time: 0.14s | Spearman@80: 0.8788 | Kendall@80: 0.6946
Epoch 68/150 | Train Loss: 0.0064 | Epoch Time: 0.15s | Spearman@80: 0.8617 | Kendall@80: 0.6711
