normalizing task:  Amoeba.json
normalizing task:  PNAS_fix-w-d.json
normalizing task:  ENAS_fix-w-d.json
normalizing task:  NASNet.json
normalizing task:  DARTS.json
normalizing task:  ENAS.json
normalizing task:  PNAS.json
normalizing task:  DARTS_lr-wd.json
normalizing task:  DARTS_fix-w-d.json
Epoch 1/150 | Train Loss: 0.0999 | Epoch Time: 1.50s | Spearman@80: 0.2896 | Kendall@80: 0.1897
Epoch 2/150 | Train Loss: 0.0952 | Epoch Time: 0.25s | Spearman@80: 0.2057 | Kendall@80: 0.1314
Epoch 3/150 | Train Loss: 0.0826 | Epoch Time: 0.25s | Spearman@80: 0.1958 | Kendall@80: 0.1302
Epoch 4/150 | Train Loss: 0.0791 | Epoch Time: 0.26s | Spearman@80: 0.1886 | Kendall@80: 0.1276
Epoch 5/150 | Train Loss: 0.0892 | Epoch Time: 0.25s | Spearman@80: 0.2460 | Kendall@80: 0.1675
Epoch 6/150 | Train Loss: 0.0763 | Epoch Time: 0.26s | Spearman@80: 0.3829 | Kendall@80: 0.2511
Epoch 7/150 | Train Loss: 0.0705 | Epoch Time: 0.25s | Spearman@80: 0.3900 | Kendall@80: 0.2543
Epoch 8/150 | Train Loss: 0.0605 | Epoch Time: 0.25s | Spearman@80: 0.4397 | Kendall@80: 0.2930
Epoch 9/150 | Train Loss: 0.0581 | Epoch Time: 0.25s | Spearman@80: 0.4707 | Kendall@80: 0.3208
Epoch 10/150 | Train Loss: 0.0590 | Epoch Time: 0.25s | Spearman@80: 0.4751 | Kendall@80: 0.3177
Epoch 11/150 | Train Loss: 0.0730 | Epoch Time: 0.26s | Spearman@80: 0.5265 | Kendall@80: 0.3677
Epoch 12/150 | Train Loss: 0.0568 | Epoch Time: 0.26s | Spearman@80: 0.5164 | Kendall@80: 0.3595
Epoch 13/150 | Train Loss: 0.0559 | Epoch Time: 0.26s | Spearman@80: 0.4867 | Kendall@80: 0.3487
Epoch 14/150 | Train Loss: 0.0540 | Epoch Time: 0.25s | Spearman@80: 0.4369 | Kendall@80: 0.2930
Epoch 15/150 | Train Loss: 0.0611 | Epoch Time: 0.25s | Spearman@80: 0.5195 | Kendall@80: 0.3620
Epoch 16/150 | Train Loss: 0.0466 | Epoch Time: 0.25s | Spearman@80: 0.4774 | Kendall@80: 0.3177
Epoch 17/150 | Train Loss: 0.0610 | Epoch Time: 0.26s | Spearman@80: 0.4462 | Kendall@80: 0.3272
Epoch 18/150 | Train Loss: 0.0488 | Epoch Time: 0.25s | Spearman@80: 0.5153 | Kendall@80: 0.3512
Epoch 19/150 | Train Loss: 0.0527 | Epoch Time: 0.25s | Spearman@80: 0.5370 | Kendall@80: 0.3747
Epoch 20/150 | Train Loss: 0.0545 | Epoch Time: 0.25s | Spearman@80: 0.5159 | Kendall@80: 0.3557
Epoch 21/150 | Train Loss: 0.0455 | Epoch Time: 0.25s | Spearman@80: 0.4425 | Kendall@80: 0.3006
Epoch 22/150 | Train Loss: 0.0523 | Epoch Time: 0.25s | Spearman@80: 0.4843 | Kendall@80: 0.3354
Epoch 23/150 | Train Loss: 0.0477 | Epoch Time: 0.26s | Spearman@80: 0.4504 | Kendall@80: 0.2974
Epoch 24/150 | Train Loss: 0.0554 | Epoch Time: 0.25s | Spearman@80: 0.5520 | Kendall@80: 0.3740
Epoch 25/150 | Train Loss: 0.0508 | Epoch Time: 0.25s | Spearman@80: 0.5796 | Kendall@80: 0.4000
Epoch 26/150 | Train Loss: 0.0467 | Epoch Time: 0.25s | Spearman@80: 0.5223 | Kendall@80: 0.3645
Epoch 27/150 | Train Loss: 0.0424 | Epoch Time: 0.27s | Spearman@80: 0.5243 | Kendall@80: 0.3525
Epoch 28/150 | Train Loss: 0.0389 | Epoch Time: 0.27s | Spearman@80: 0.5332 | Kendall@80: 0.3677
Epoch 29/150 | Train Loss: 0.0376 | Epoch Time: 0.26s | Spearman@80: 0.5218 | Kendall@80: 0.3595
Epoch 30/150 | Train Loss: 0.0493 | Epoch Time: 0.26s | Spearman@80: 0.5355 | Kendall@80: 0.3797
Epoch 31/150 | Train Loss: 0.0474 | Epoch Time: 0.25s | Spearman@80: 0.5410 | Kendall@80: 0.3601
Epoch 32/150 | Train Loss: 0.0379 | Epoch Time: 0.26s | Spearman@80: 0.5484 | Kendall@80: 0.3835
Epoch 33/150 | Train Loss: 0.0361 | Epoch Time: 0.25s | Spearman@80: 0.4956 | Kendall@80: 0.3468
Epoch 34/150 | Train Loss: 0.0385 | Epoch Time: 0.25s | Spearman@80: 0.5388 | Kendall@80: 0.3696
Epoch 35/150 | Train Loss: 0.0385 | Epoch Time: 0.25s | Spearman@80: 0.4494 | Kendall@80: 0.3183
Epoch 36/150 | Train Loss: 0.0346 | Epoch Time: 0.25s | Spearman@80: 0.4438 | Kendall@80: 0.2999
Epoch 37/150 | Train Loss: 0.0342 | Epoch Time: 0.25s | Spearman@80: 0.4659 | Kendall@80: 0.3158
Epoch 38/150 | Train Loss: 0.0325 | Epoch Time: 0.25s | Spearman@80: 0.4798 | Kendall@80: 0.3196
Epoch 39/150 | Train Loss: 0.0265 | Epoch Time: 0.25s | Spearman@80: 0.4199 | Kendall@80: 0.2930
Epoch 40/150 | Train Loss: 0.0337 | Epoch Time: 0.25s | Spearman@80: 0.3956 | Kendall@80: 0.2683
Epoch 41/150 | Train Loss: 0.0272 | Epoch Time: 0.26s | Spearman@80: 0.4239 | Kendall@80: 0.2797
Epoch 42/150 | Train Loss: 0.0419 | Epoch Time: 0.25s | Spearman@80: 0.4227 | Kendall@80: 0.2961
Epoch 43/150 | Train Loss: 0.0297 | Epoch Time: 0.25s | Spearman@80: 0.4991 | Kendall@80: 0.3297
Epoch 44/150 | Train Loss: 0.0325 | Epoch Time: 0.25s | Spearman@80: 0.4582 | Kendall@80: 0.3132
Epoch 45/150 | Train Loss: 0.0277 | Epoch Time: 0.26s | Spearman@80: 0.4239 | Kendall@80: 0.2835
Epoch 46/150 | Train Loss: 0.0267 | Epoch Time: 0.25s | Spearman@80: 0.3806 | Kendall@80: 0.2568
Epoch 47/150 | Train Loss: 0.0286 | Epoch Time: 0.25s | Spearman@80: 0.4690 | Kendall@80: 0.3177
Epoch 48/150 | Train Loss: 0.0327 | Epoch Time: 0.26s | Spearman@80: 0.4188 | Kendall@80: 0.2752
Epoch 49/150 | Train Loss: 0.0327 | Epoch Time: 0.26s | Spearman@80: 0.4159 | Kendall@80: 0.2809
Epoch 50/150 | Train Loss: 0.0388 | Epoch Time: 0.26s | Spearman@80: 0.4280 | Kendall@80: 0.2866
Epoch 51/150 | Train Loss: 0.0308 | Epoch Time: 0.25s | Spearman@80: 0.3613 | Kendall@80: 0.2473
Epoch 52/150 | Train Loss: 0.0322 | Epoch Time: 0.26s | Spearman@80: 0.4265 | Kendall@80: 0.2923
Epoch 53/150 | Train Loss: 0.0315 | Epoch Time: 0.25s | Spearman@80: 0.4342 | Kendall@80: 0.2847
Epoch 54/150 | Train Loss: 0.0242 | Epoch Time: 0.25s | Spearman@80: 0.4653 | Kendall@80: 0.3246
Epoch 55/150 | Train Loss: 0.0288 | Epoch Time: 0.26s | Spearman@80: 0.3996 | Kendall@80: 0.2765
Epoch 56/150 | Train Loss: 0.0256 | Epoch Time: 0.25s | Spearman@80: 0.4579 | Kendall@80: 0.3132
Epoch 57/150 | Train Loss: 0.0226 | Epoch Time: 0.25s | Spearman@80: 0.4600 | Kendall@80: 0.3069
Epoch 58/150 | Train Loss: 0.0293 | Epoch Time: 0.25s | Spearman@80: 0.4378 | Kendall@80: 0.2955
Epoch 59/150 | Train Loss: 0.0275 | Epoch Time: 0.26s | Spearman@80: 0.3927 | Kendall@80: 0.2613
Epoch 60/150 | Train Loss: 0.0231 | Epoch Time: 0.26s | Spearman@80: 0.4065 | Kendall@80: 0.2790
Epoch 61/150 | Train Loss: 0.0250 | Epoch Time: 0.25s | Spearman@80: 0.4355 | Kendall@80: 0.2936
Epoch 62/150 | Train Loss: 0.0207 | Epoch Time: 0.25s | Spearman@80: 0.4171 | Kendall@80: 0.2854
Epoch 63/150 | Train Loss: 0.0184 | Epoch Time: 0.25s | Spearman@80: 0.3595 | Kendall@80: 0.2404
Epoch 64/150 | Train Loss: 0.0218 | Epoch Time: 0.25s | Spearman@80: 0.3634 | Kendall@80: 0.2435
Epoch 65/150 | Train Loss: 0.0292 | Epoch Time: 0.26s | Spearman@80: 0.4351 | Kendall@80: 0.2885
Epoch 66/150 | Train Loss: 0.0262 | Epoch Time: 0.25s | Spearman@80: 0.3002 | Kendall@80: 0.2043
Epoch 67/150 | Train Loss: 0.0190 | Epoch Time: 0.25s | Spearman@80: 0.4281 | Kendall@80: 0.2917
Epoch 68/150 | Train Loss: 0.0189 | Epoch Time: 0.26s | Spearman@80: 0.4032 | Kendall@80: 0.2632
Epoch 69/150 | Train Loss: 0.0194 | Epoch Time: 0.25s | Spearman@80: 0.3848 | Kendall@80: 0.2581
Epoch 70/150 | Train Loss: 0.0199 | Epoch Time: 0.26s | Spearman@80: 0.3360 | Kendall@80: 0.2239
Epoch 71/150 | Train Loss: 0.0160 | Epoch Time: 0.25s | Spearman@80: 0.3774 | Kendall@80: 0.2562
Epoch 72/150 | Train Loss: 0.0193 | Epoch Time: 0.25s | Spearman@80: 0.3805 | Kendall@80: 0.2524
Epoch 73/150 | Train Loss: 0.0181 | Epoch Time: 0.25s | Spearman@80: 0.4125 | Kendall@80: 0.2784
Epoch 74/150 | Train Loss: 0.0181 | Epoch Time: 0.25s | Spearman@80: 0.3552 | Kendall@80: 0.2328
