Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  59.59524869918823  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.0957 | Epoch Time: 1.46s | Spearman@80: 0.3283 | Kendall@80: 0.2255
Epoch 2/150 | Train Loss: 0.0768 | Epoch Time: 0.60s | Spearman@80: 0.5902 | Kendall@80: 0.4351
Epoch 3/150 | Train Loss: 0.0482 | Epoch Time: 0.58s | Spearman@80: 0.7664 | Kendall@80: 0.5806
Epoch 4/150 | Train Loss: 0.0521 | Epoch Time: 0.58s | Spearman@80: 0.8387 | Kendall@80: 0.6585
Epoch 5/150 | Train Loss: 0.0538 | Epoch Time: 0.58s | Spearman@80: 0.7391 | Kendall@80: 0.5590
Epoch 6/150 | Train Loss: 0.0499 | Epoch Time: 0.58s | Spearman@80: 0.8614 | Kendall@80: 0.6833
Epoch 7/150 | Train Loss: 0.0401 | Epoch Time: 0.58s | Spearman@80: 0.9019 | Kendall@80: 0.7439
Epoch 8/150 | Train Loss: 0.0426 | Epoch Time: 0.57s | Spearman@80: 0.8944 | Kendall@80: 0.7191
Epoch 9/150 | Train Loss: 0.0408 | Epoch Time: 0.58s | Spearman@80: 0.8893 | Kendall@80: 0.7074
Epoch 10/150 | Train Loss: 0.0363 | Epoch Time: 0.59s | Spearman@80: 0.9327 | Kendall@80: 0.7762
Epoch 11/150 | Train Loss: 0.0409 | Epoch Time: 0.58s | Spearman@80: 0.9126 | Kendall@80: 0.7442
Epoch 12/150 | Train Loss: 0.0451 | Epoch Time: 0.58s | Spearman@80: 0.9356 | Kendall@80: 0.7817
Epoch 13/150 | Train Loss: 0.0356 | Epoch Time: 0.58s | Spearman@80: 0.9135 | Kendall@80: 0.7419
Epoch 14/150 | Train Loss: 0.0350 | Epoch Time: 0.57s | Spearman@80: 0.9339 | Kendall@80: 0.7788
Epoch 15/150 | Train Loss: 0.0364 | Epoch Time: 0.57s | Spearman@80: 0.9364 | Kendall@80: 0.7817
Epoch 16/150 | Train Loss: 0.0328 | Epoch Time: 0.58s | Spearman@80: 0.9388 | Kendall@80: 0.7902
Epoch 17/150 | Train Loss: 0.0342 | Epoch Time: 0.57s | Spearman@80: 0.9352 | Kendall@80: 0.7817
Epoch 18/150 | Train Loss: 0.0427 | Epoch Time: 0.58s | Spearman@80: 0.9377 | Kendall@80: 0.7890
Epoch 19/150 | Train Loss: 0.0265 | Epoch Time: 0.57s | Spearman@80: 0.9400 | Kendall@80: 0.7928
Epoch 20/150 | Train Loss: 0.0296 | Epoch Time: 0.58s | Spearman@80: 0.9202 | Kendall@80: 0.7544
Epoch 21/150 | Train Loss: 0.0324 | Epoch Time: 0.58s | Spearman@80: 0.9309 | Kendall@80: 0.7747
Epoch 22/150 | Train Loss: 0.0319 | Epoch Time: 0.59s | Spearman@80: 0.9382 | Kendall@80: 0.7893
Epoch 23/150 | Train Loss: 0.0389 | Epoch Time: 0.58s | Spearman@80: 0.9386 | Kendall@80: 0.7947
Epoch 24/150 | Train Loss: 0.0247 | Epoch Time: 0.58s | Spearman@80: 0.9364 | Kendall@80: 0.7900
Epoch 25/150 | Train Loss: 0.0285 | Epoch Time: 0.57s | Spearman@80: 0.9300 | Kendall@80: 0.7864
Epoch 26/150 | Train Loss: 0.0266 | Epoch Time: 0.58s | Spearman@80: 0.9450 | Kendall@80: 0.8188
Epoch 27/150 | Train Loss: 0.0327 | Epoch Time: 0.58s | Spearman@80: 0.9292 | Kendall@80: 0.7760
Epoch 28/150 | Train Loss: 0.0257 | Epoch Time: 0.58s | Spearman@80: 0.9380 | Kendall@80: 0.7970
Epoch 29/150 | Train Loss: 0.0211 | Epoch Time: 0.58s | Spearman@80: 0.9366 | Kendall@80: 0.7931
Epoch 30/150 | Train Loss: 0.0271 | Epoch Time: 0.57s | Spearman@80: 0.9294 | Kendall@80: 0.7731
Epoch 31/150 | Train Loss: 0.0258 | Epoch Time: 0.57s | Spearman@80: 0.9280 | Kendall@80: 0.7699
Epoch 32/150 | Train Loss: 0.0253 | Epoch Time: 0.57s | Spearman@80: 0.9252 | Kendall@80: 0.7646
Epoch 33/150 | Train Loss: 0.0337 | Epoch Time: 0.57s | Spearman@80: 0.9376 | Kendall@80: 0.7868
Epoch 34/150 | Train Loss: 0.0307 | Epoch Time: 0.58s | Spearman@80: 0.9410 | Kendall@80: 0.7934
Epoch 35/150 | Train Loss: 0.0265 | Epoch Time: 0.58s | Spearman@80: 0.9031 | Kendall@80: 0.7140
Epoch 36/150 | Train Loss: 0.0248 | Epoch Time: 0.58s | Spearman@80: 0.9384 | Kendall@80: 0.7970
Epoch 37/150 | Train Loss: 0.0297 | Epoch Time: 0.58s | Spearman@80: 0.9291 | Kendall@80: 0.7731
Epoch 38/150 | Train Loss: 0.0248 | Epoch Time: 0.58s | Spearman@80: 0.9401 | Kendall@80: 0.8017
Epoch 39/150 | Train Loss: 0.0294 | Epoch Time: 0.58s | Spearman@80: 0.9395 | Kendall@80: 0.8042
Epoch 40/150 | Train Loss: 0.0261 | Epoch Time: 0.58s | Spearman@80: 0.9257 | Kendall@80: 0.7654
Epoch 41/150 | Train Loss: 0.0251 | Epoch Time: 0.57s | Spearman@80: 0.9330 | Kendall@80: 0.7839
Epoch 42/150 | Train Loss: 0.0290 | Epoch Time: 0.57s | Spearman@80: 0.9339 | Kendall@80: 0.7858
Epoch 43/150 | Train Loss: 0.0285 | Epoch Time: 0.58s | Spearman@80: 0.9359 | Kendall@80: 0.7909
Epoch 44/150 | Train Loss: 0.0263 | Epoch Time: 0.58s | Spearman@80: 0.9499 | Kendall@80: 0.8163
Epoch 45/150 | Train Loss: 0.0283 | Epoch Time: 0.59s | Spearman@80: 0.9442 | Kendall@80: 0.8071
Epoch 46/150 | Train Loss: 0.0247 | Epoch Time: 0.58s | Spearman@80: 0.9496 | Kendall@80: 0.8160
Epoch 47/150 | Train Loss: 0.0245 | Epoch Time: 0.59s | Spearman@80: 0.9536 | Kendall@80: 0.8198
Epoch 48/150 | Train Loss: 0.0212 | Epoch Time: 0.57s | Spearman@80: 0.9569 | Kendall@80: 0.8306
Epoch 49/150 | Train Loss: 0.0249 | Epoch Time: 0.58s | Spearman@80: 0.9539 | Kendall@80: 0.8252
Epoch 50/150 | Train Loss: 0.0283 | Epoch Time: 0.58s | Spearman@80: 0.9558 | Kendall@80: 0.8315
Epoch 51/150 | Train Loss: 0.0223 | Epoch Time: 0.58s | Spearman@80: 0.9431 | Kendall@80: 0.8065
Epoch 52/150 | Train Loss: 0.0222 | Epoch Time: 0.57s | Spearman@80: 0.9498 | Kendall@80: 0.8169
Epoch 53/150 | Train Loss: 0.0185 | Epoch Time: 0.57s | Spearman@80: 0.9473 | Kendall@80: 0.8048
Epoch 54/150 | Train Loss: 0.0254 | Epoch Time: 0.58s | Spearman@80: 0.9256 | Kendall@80: 0.7614
Epoch 55/150 | Train Loss: 0.0221 | Epoch Time: 0.58s | Spearman@80: 0.9360 | Kendall@80: 0.7817
Epoch 56/150 | Train Loss: 0.0228 | Epoch Time: 0.58s | Spearman@80: 0.9414 | Kendall@80: 0.7959
Epoch 57/150 | Train Loss: 0.0235 | Epoch Time: 0.58s | Spearman@80: 0.9524 | Kendall@80: 0.8175
Epoch 58/150 | Train Loss: 0.0262 | Epoch Time: 0.57s | Spearman@80: 0.9375 | Kendall@80: 0.7912
Epoch 59/150 | Train Loss: 0.0255 | Epoch Time: 0.58s | Spearman@80: 0.9577 | Kendall@80: 0.8391
Epoch 60/150 | Train Loss: 0.0135 | Epoch Time: 0.58s | Spearman@80: 0.9496 | Kendall@80: 0.8071
Epoch 61/150 | Train Loss: 0.0143 | Epoch Time: 0.57s | Spearman@80: 0.9399 | Kendall@80: 0.7881
Epoch 62/150 | Train Loss: 0.0284 | Epoch Time: 0.57s | Spearman@80: 0.9600 | Kendall@80: 0.8341
Epoch 63/150 | Train Loss: 0.0323 | Epoch Time: 0.58s | Spearman@80: 0.9300 | Kendall@80: 0.7671
Epoch 64/150 | Train Loss: 0.0267 | Epoch Time: 0.57s | Spearman@80: 0.9536 | Kendall@80: 0.8258
Epoch 65/150 | Train Loss: 0.0201 | Epoch Time: 0.58s | Spearman@80: 0.9525 | Kendall@80: 0.8258
Epoch 66/150 | Train Loss: 0.0201 | Epoch Time: 0.57s | Spearman@80: 0.9431 | Kendall@80: 0.8074
Epoch 67/150 | Train Loss: 0.0181 | Epoch Time: 0.57s | Spearman@80: 0.9489 | Kendall@80: 0.8097
Epoch 68/150 | Train Loss: 0.0165 | Epoch Time: 0.58s | Spearman@80: 0.9567 | Kendall@80: 0.8220
Epoch 69/150 | Train Loss: 0.0243 | Epoch Time: 0.57s | Spearman@80: 0.9584 | Kendall@80: 0.8315
Epoch 70/150 | Train Loss: 0.0201 | Epoch Time: 0.58s | Spearman@80: 0.9555 | Kendall@80: 0.8264
Epoch 71/150 | Train Loss: 0.0223 | Epoch Time: 0.57s | Spearman@80: 0.9471 | Kendall@80: 0.8061
Epoch 72/150 | Train Loss: 0.0188 | Epoch Time: 0.57s | Spearman@80: 0.9471 | Kendall@80: 0.8029
Epoch 73/150 | Train Loss: 0.0250 | Epoch Time: 0.58s | Spearman@80: 0.9469 | Kendall@80: 0.8084
