Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 43 seconds
Loaded files in:  70.21287441253662  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.0975 | Epoch Time: 0.76s | Spearman@80: 0.3359 | Kendall@80: 0.2316
Epoch 2/150 | Train Loss: 0.0839 | Epoch Time: 0.35s | Spearman@80: 0.4416 | Kendall@80: 0.3063
Epoch 3/150 | Train Loss: 0.0847 | Epoch Time: 0.33s | Spearman@80: 0.5482 | Kendall@80: 0.3829
Epoch 4/150 | Train Loss: 0.0705 | Epoch Time: 0.34s | Spearman@80: 0.4660 | Kendall@80: 0.3234
Epoch 5/150 | Train Loss: 0.0554 | Epoch Time: 0.33s | Spearman@80: 0.7348 | Kendall@80: 0.5354
Epoch 6/150 | Train Loss: 0.0659 | Epoch Time: 0.32s | Spearman@80: 0.7232 | Kendall@80: 0.5348
Epoch 7/150 | Train Loss: 0.0543 | Epoch Time: 0.35s | Spearman@80: 0.7341 | Kendall@80: 0.5443
Epoch 8/150 | Train Loss: 0.0573 | Epoch Time: 0.35s | Spearman@80: 0.7474 | Kendall@80: 0.5506
Epoch 9/150 | Train Loss: 0.0519 | Epoch Time: 0.33s | Spearman@80: 0.7591 | Kendall@80: 0.5804
Epoch 10/150 | Train Loss: 0.0518 | Epoch Time: 0.33s | Spearman@80: 0.7909 | Kendall@80: 0.6019
Epoch 11/150 | Train Loss: 0.0471 | Epoch Time: 0.34s | Spearman@80: 0.8001 | Kendall@80: 0.5956
Epoch 12/150 | Train Loss: 0.0451 | Epoch Time: 0.33s | Spearman@80: 0.8284 | Kendall@80: 0.6335
Epoch 13/150 | Train Loss: 0.0492 | Epoch Time: 0.34s | Spearman@80: 0.8303 | Kendall@80: 0.6367
Epoch 14/150 | Train Loss: 0.0426 | Epoch Time: 0.34s | Spearman@80: 0.7947 | Kendall@80: 0.6247
Epoch 15/150 | Train Loss: 0.0477 | Epoch Time: 0.35s | Spearman@80: 0.7600 | Kendall@80: 0.5703
Epoch 16/150 | Train Loss: 0.0536 | Epoch Time: 0.32s | Spearman@80: 0.7645 | Kendall@80: 0.5728
Epoch 17/150 | Train Loss: 0.0593 | Epoch Time: 0.32s | Spearman@80: 0.7778 | Kendall@80: 0.5810
Epoch 18/150 | Train Loss: 0.0595 | Epoch Time: 0.34s | Spearman@80: 0.7504 | Kendall@80: 0.5424
Epoch 19/150 | Train Loss: 0.0471 | Epoch Time: 0.32s | Spearman@80: 0.7759 | Kendall@80: 0.5772
Epoch 20/150 | Train Loss: 0.0462 | Epoch Time: 0.33s | Spearman@80: 0.7664 | Kendall@80: 0.5709
Epoch 21/150 | Train Loss: 0.0500 | Epoch Time: 0.33s | Spearman@80: 0.7711 | Kendall@80: 0.5791
