Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 41 seconds
Loaded files in:  63.6711745262146  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.1003 | Epoch Time: 0.68s | Spearman@80: 0.4446 | Kendall@80: 0.3120
Epoch 2/150 | Train Loss: 0.0989 | Epoch Time: 0.04s | Spearman@80: 0.4318 | Kendall@80: 0.3013
Epoch 3/150 | Train Loss: 0.0980 | Epoch Time: 0.04s | Spearman@80: 0.4370 | Kendall@80: 0.3057
Epoch 4/150 | Train Loss: 0.0917 | Epoch Time: 0.04s | Spearman@80: 0.4424 | Kendall@80: 0.3063
Epoch 5/150 | Train Loss: 0.0956 | Epoch Time: 0.04s | Spearman@80: 0.4407 | Kendall@80: 0.3070
Epoch 6/150 | Train Loss: 0.0912 | Epoch Time: 0.04s | Spearman@80: 0.4403 | Kendall@80: 0.3063
Epoch 7/150 | Train Loss: 0.0790 | Epoch Time: 0.04s | Spearman@80: 0.4412 | Kendall@80: 0.3082
Epoch 8/150 | Train Loss: 0.0717 | Epoch Time: 0.04s | Spearman@80: 0.4508 | Kendall@80: 0.3139
Epoch 9/150 | Train Loss: 0.0703 | Epoch Time: 0.04s | Spearman@80: 0.4682 | Kendall@80: 0.3285
Epoch 10/150 | Train Loss: 0.0736 | Epoch Time: 0.04s | Spearman@80: 0.4850 | Kendall@80: 0.3418
Epoch 11/150 | Train Loss: 0.0755 | Epoch Time: 0.04s | Spearman@80: 0.4898 | Kendall@80: 0.3437
Epoch 12/150 | Train Loss: 0.0730 | Epoch Time: 0.04s | Spearman@80: 0.4971 | Kendall@80: 0.3487
Epoch 13/150 | Train Loss: 0.0682 | Epoch Time: 0.04s | Spearman@80: 0.5086 | Kendall@80: 0.3589
Epoch 14/150 | Train Loss: 0.0704 | Epoch Time: 0.04s | Spearman@80: 0.5220 | Kendall@80: 0.3741
Epoch 15/150 | Train Loss: 0.0663 | Epoch Time: 0.04s | Spearman@80: 0.5378 | Kendall@80: 0.3823
Epoch 16/150 | Train Loss: 0.0622 | Epoch Time: 0.04s | Spearman@80: 0.5560 | Kendall@80: 0.3949
Epoch 17/150 | Train Loss: 0.0591 | Epoch Time: 0.04s | Spearman@80: 0.5727 | Kendall@80: 0.4070
Epoch 18/150 | Train Loss: 0.0475 | Epoch Time: 0.04s | Spearman@80: 0.5794 | Kendall@80: 0.4038
Epoch 19/150 | Train Loss: 0.0447 | Epoch Time: 0.04s | Spearman@80: 0.5618 | Kendall@80: 0.3892
Epoch 20/150 | Train Loss: 0.0432 | Epoch Time: 0.04s | Spearman@80: 0.5621 | Kendall@80: 0.3956
Epoch 21/150 | Train Loss: 0.0375 | Epoch Time: 0.04s | Spearman@80: 0.5635 | Kendall@80: 0.3968
Epoch 22/150 | Train Loss: 0.0242 | Epoch Time: 0.04s | Spearman@80: 0.5320 | Kendall@80: 0.3703
Epoch 23/150 | Train Loss: 0.0241 | Epoch Time: 0.04s | Spearman@80: 0.5244 | Kendall@80: 0.3601
Epoch 24/150 | Train Loss: 0.0264 | Epoch Time: 0.04s | Spearman@80: 0.5119 | Kendall@80: 0.3525
Epoch 25/150 | Train Loss: 0.0201 | Epoch Time: 0.04s | Spearman@80: 0.4998 | Kendall@80: 0.3487
Epoch 26/150 | Train Loss: 0.0209 | Epoch Time: 0.04s | Spearman@80: 0.4951 | Kendall@80: 0.3430
Epoch 27/150 | Train Loss: 0.0110 | Epoch Time: 0.04s | Spearman@80: 0.4873 | Kendall@80: 0.3316
Epoch 28/150 | Train Loss: 0.0174 | Epoch Time: 0.04s | Spearman@80: 0.4967 | Kendall@80: 0.3437
Epoch 29/150 | Train Loss: 0.0111 | Epoch Time: 0.04s | Spearman@80: 0.5029 | Kendall@80: 0.3487
Epoch 30/150 | Train Loss: 0.0197 | Epoch Time: 0.04s | Spearman@80: 0.5002 | Kendall@80: 0.3468
Epoch 31/150 | Train Loss: 0.0084 | Epoch Time: 0.04s | Spearman@80: 0.4981 | Kendall@80: 0.3456
Epoch 32/150 | Train Loss: 0.0148 | Epoch Time: 0.04s | Spearman@80: 0.4929 | Kendall@80: 0.3437
Epoch 33/150 | Train Loss: 0.0105 | Epoch Time: 0.04s | Spearman@80: 0.4780 | Kendall@80: 0.3253
Epoch 34/150 | Train Loss: 0.0128 | Epoch Time: 0.04s | Spearman@80: 0.4698 | Kendall@80: 0.3190
Epoch 35/150 | Train Loss: 0.0241 | Epoch Time: 0.04s | Spearman@80: 0.4802 | Kendall@80: 0.3354
Epoch 36/150 | Train Loss: 0.0095 | Epoch Time: 0.04s | Spearman@80: 0.4807 | Kendall@80: 0.3386
Epoch 37/150 | Train Loss: 0.0202 | Epoch Time: 0.04s | Spearman@80: 0.4780 | Kendall@80: 0.3361
Epoch 38/150 | Train Loss: 0.0229 | Epoch Time: 0.04s | Spearman@80: 0.4770 | Kendall@80: 0.3342
Epoch 39/150 | Train Loss: 0.0148 | Epoch Time: 0.04s | Spearman@80: 0.4646 | Kendall@80: 0.3285
Epoch 40/150 | Train Loss: 0.0120 | Epoch Time: 0.04s | Spearman@80: 0.4442 | Kendall@80: 0.3070
Epoch 41/150 | Train Loss: 0.0080 | Epoch Time: 0.04s | Spearman@80: 0.4205 | Kendall@80: 0.2886
Epoch 42/150 | Train Loss: 0.0098 | Epoch Time: 0.04s | Spearman@80: 0.4202 | Kendall@80: 0.2829
Epoch 43/150 | Train Loss: 0.0289 | Epoch Time: 0.04s | Spearman@80: 0.4191 | Kendall@80: 0.2924
Epoch 44/150 | Train Loss: 0.0218 | Epoch Time: 0.04s | Spearman@80: 0.4306 | Kendall@80: 0.2956
Epoch 45/150 | Train Loss: 0.0041 | Epoch Time: 0.04s | Spearman@80: 0.4421 | Kendall@80: 0.3076
Epoch 46/150 | Train Loss: 0.0125 | Epoch Time: 0.04s | Spearman@80: 0.4509 | Kendall@80: 0.3165
Epoch 47/150 | Train Loss: 0.0075 | Epoch Time: 0.04s | Spearman@80: 0.4512 | Kendall@80: 0.3158
Epoch 48/150 | Train Loss: 0.0121 | Epoch Time: 0.04s | Spearman@80: 0.4517 | Kendall@80: 0.3171
Epoch 49/150 | Train Loss: 0.0105 | Epoch Time: 0.04s | Spearman@80: 0.4471 | Kendall@80: 0.3095
Epoch 50/150 | Train Loss: 0.0225 | Epoch Time: 0.04s | Spearman@80: 0.4423 | Kendall@80: 0.3089
Epoch 51/150 | Train Loss: 0.0080 | Epoch Time: 0.04s | Spearman@80: 0.4343 | Kendall@80: 0.3019
Epoch 52/150 | Train Loss: 0.0122 | Epoch Time: 0.04s | Spearman@80: 0.4256 | Kendall@80: 0.2962
Epoch 53/150 | Train Loss: 0.0105 | Epoch Time: 0.04s | Spearman@80: 0.4250 | Kendall@80: 0.2911
Epoch 54/150 | Train Loss: 0.0099 | Epoch Time: 0.04s | Spearman@80: 0.4313 | Kendall@80: 0.2930
Epoch 55/150 | Train Loss: 0.0150 | Epoch Time: 0.04s | Spearman@80: 0.4333 | Kendall@80: 0.2892
Epoch 56/150 | Train Loss: 0.0192 | Epoch Time: 0.04s | Spearman@80: 0.4324 | Kendall@80: 0.2918
