normalizing task:  Amoeba.json
normalizing task:  PNAS_fix-w-d.json
normalizing task:  ENAS_fix-w-d.json
normalizing task:  NASNet.json
normalizing task:  DARTS.json
normalizing task:  ENAS.json
normalizing task:  PNAS.json
normalizing task:  DARTS_lr-wd.json
normalizing task:  DARTS_fix-w-d.json
Epoch 1/150 | Train Loss: 0.0991 | Epoch Time: 0.85s | Spearman@80: 0.3514 | Kendall@80: 0.2342
Epoch 2/150 | Train Loss: 0.0900 | Epoch Time: 0.40s | Spearman@80: 0.1799 | Kendall@80: 0.1290
Epoch 3/150 | Train Loss: 0.0798 | Epoch Time: 0.40s | Spearman@80: 0.2924 | Kendall@80: 0.2025
Epoch 4/150 | Train Loss: 0.0776 | Epoch Time: 0.40s | Spearman@80: 0.2967 | Kendall@80: 0.2038
Epoch 5/150 | Train Loss: 0.0629 | Epoch Time: 0.40s | Spearman@80: 0.3738 | Kendall@80: 0.2653
Epoch 6/150 | Train Loss: 0.0651 | Epoch Time: 0.40s | Spearman@80: 0.3567 | Kendall@80: 0.2418
Epoch 7/150 | Train Loss: 0.0675 | Epoch Time: 0.40s | Spearman@80: 0.3492 | Kendall@80: 0.2361
Epoch 8/150 | Train Loss: 0.0645 | Epoch Time: 0.40s | Spearman@80: 0.3661 | Kendall@80: 0.2386
Epoch 9/150 | Train Loss: 0.0655 | Epoch Time: 0.40s | Spearman@80: 0.3849 | Kendall@80: 0.2507
Epoch 10/150 | Train Loss: 0.0522 | Epoch Time: 0.40s | Spearman@80: 0.4250 | Kendall@80: 0.3026
Epoch 11/150 | Train Loss: 0.0519 | Epoch Time: 0.40s | Spearman@80: 0.4128 | Kendall@80: 0.2735
Epoch 12/150 | Train Loss: 0.0600 | Epoch Time: 0.41s | Spearman@80: 0.3892 | Kendall@80: 0.2646
Epoch 13/150 | Train Loss: 0.0574 | Epoch Time: 0.40s | Spearman@80: 0.4438 | Kendall@80: 0.3052
Epoch 14/150 | Train Loss: 0.0526 | Epoch Time: 0.40s | Spearman@80: 0.4162 | Kendall@80: 0.2881
Epoch 15/150 | Train Loss: 0.0565 | Epoch Time: 0.40s | Spearman@80: 0.4121 | Kendall@80: 0.2805
Epoch 16/150 | Train Loss: 0.0484 | Epoch Time: 0.40s | Spearman@80: 0.4202 | Kendall@80: 0.2900
Epoch 17/150 | Train Loss: 0.0526 | Epoch Time: 0.40s | Spearman@80: 0.3467 | Kendall@80: 0.2342
Epoch 18/150 | Train Loss: 0.0472 | Epoch Time: 0.40s | Spearman@80: 0.4341 | Kendall@80: 0.3090
Epoch 19/150 | Train Loss: 0.0450 | Epoch Time: 0.40s | Spearman@80: 0.3957 | Kendall@80: 0.2729
