Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 38 seconds
Loaded files in:  65.18174362182617  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.1002 | Epoch Time: 0.90s | Spearman@80: 0.6484 | Kendall@80: 0.4639
Epoch 2/150 | Train Loss: 0.0979 | Epoch Time: 0.07s | Spearman@80: 0.5714 | Kendall@80: 0.4025
Epoch 3/150 | Train Loss: 0.0949 | Epoch Time: 0.07s | Spearman@80: 0.5654 | Kendall@80: 0.3981
Epoch 4/150 | Train Loss: 0.0786 | Epoch Time: 0.07s | Spearman@80: 0.5694 | Kendall@80: 0.4000
Epoch 5/150 | Train Loss: 0.0756 | Epoch Time: 0.07s | Spearman@80: 0.5892 | Kendall@80: 0.4139
Epoch 6/150 | Train Loss: 0.0741 | Epoch Time: 0.07s | Spearman@80: 0.6054 | Kendall@80: 0.4247
Epoch 7/150 | Train Loss: 0.0525 | Epoch Time: 0.07s | Spearman@80: 0.6272 | Kendall@80: 0.4430
Epoch 8/150 | Train Loss: 0.0683 | Epoch Time: 0.07s | Spearman@80: 0.6594 | Kendall@80: 0.4671
Epoch 9/150 | Train Loss: 0.0655 | Epoch Time: 0.07s | Spearman@80: 0.6942 | Kendall@80: 0.4975
Epoch 10/150 | Train Loss: 0.0610 | Epoch Time: 0.07s | Spearman@80: 0.7098 | Kendall@80: 0.5158
Epoch 11/150 | Train Loss: 0.0635 | Epoch Time: 0.07s | Spearman@80: 0.7252 | Kendall@80: 0.5291
Epoch 12/150 | Train Loss: 0.0619 | Epoch Time: 0.07s | Spearman@80: 0.7326 | Kendall@80: 0.5361
Epoch 13/150 | Train Loss: 0.0468 | Epoch Time: 0.07s | Spearman@80: 0.7130 | Kendall@80: 0.5203
Epoch 14/150 | Train Loss: 0.0370 | Epoch Time: 0.07s | Spearman@80: 0.7258 | Kendall@80: 0.5323
Epoch 15/150 | Train Loss: 0.0351 | Epoch Time: 0.07s | Spearman@80: 0.7132 | Kendall@80: 0.5215
Epoch 16/150 | Train Loss: 0.0362 | Epoch Time: 0.07s | Spearman@80: 0.6777 | Kendall@80: 0.4911
Epoch 17/150 | Train Loss: 0.0365 | Epoch Time: 0.07s | Spearman@80: 0.6798 | Kendall@80: 0.4987
Epoch 18/150 | Train Loss: 0.0265 | Epoch Time: 0.07s | Spearman@80: 0.5013 | Kendall@80: 0.3506
Epoch 19/150 | Train Loss: 0.0492 | Epoch Time: 0.07s | Spearman@80: 0.5665 | Kendall@80: 0.3968
Epoch 20/150 | Train Loss: 0.0355 | Epoch Time: 0.07s | Spearman@80: 0.6972 | Kendall@80: 0.5000
Epoch 21/150 | Train Loss: 0.0440 | Epoch Time: 0.07s | Spearman@80: 0.8065 | Kendall@80: 0.6038
Epoch 22/150 | Train Loss: 0.0341 | Epoch Time: 0.07s | Spearman@80: 0.7841 | Kendall@80: 0.5873
Epoch 23/150 | Train Loss: 0.0226 | Epoch Time: 0.07s | Spearman@80: 0.8015 | Kendall@80: 0.6019
Epoch 24/150 | Train Loss: 0.0341 | Epoch Time: 0.07s | Spearman@80: 0.8116 | Kendall@80: 0.6158
Epoch 25/150 | Train Loss: 0.0324 | Epoch Time: 0.07s | Spearman@80: 0.6971 | Kendall@80: 0.4943
Epoch 26/150 | Train Loss: 0.0265 | Epoch Time: 0.07s | Spearman@80: 0.6572 | Kendall@80: 0.4608
Epoch 27/150 | Train Loss: 0.0416 | Epoch Time: 0.07s | Spearman@80: 0.6449 | Kendall@80: 0.4544
Epoch 28/150 | Train Loss: 0.0259 | Epoch Time: 0.07s | Spearman@80: 0.7218 | Kendall@80: 0.5228
Epoch 29/150 | Train Loss: 0.0355 | Epoch Time: 0.07s | Spearman@80: 0.7609 | Kendall@80: 0.5614
Epoch 30/150 | Train Loss: 0.0313 | Epoch Time: 0.07s | Spearman@80: 0.8077 | Kendall@80: 0.6076
Epoch 31/150 | Train Loss: 0.0226 | Epoch Time: 0.07s | Spearman@80: 0.8281 | Kendall@80: 0.6348
Epoch 32/150 | Train Loss: 0.0228 | Epoch Time: 0.07s | Spearman@80: 0.8327 | Kendall@80: 0.6418
Epoch 33/150 | Train Loss: 0.0167 | Epoch Time: 0.07s | Spearman@80: 0.8214 | Kendall@80: 0.6278
Epoch 34/150 | Train Loss: 0.0271 | Epoch Time: 0.07s | Spearman@80: 0.8350 | Kendall@80: 0.6418
Epoch 35/150 | Train Loss: 0.0236 | Epoch Time: 0.07s | Spearman@80: 0.8488 | Kendall@80: 0.6582
Epoch 36/150 | Train Loss: 0.0165 | Epoch Time: 0.07s | Spearman@80: 0.8585 | Kendall@80: 0.6703
Epoch 37/150 | Train Loss: 0.0225 | Epoch Time: 0.07s | Spearman@80: 0.8509 | Kendall@80: 0.6589
Epoch 38/150 | Train Loss: 0.0148 | Epoch Time: 0.07s | Spearman@80: 0.8081 | Kendall@80: 0.6184
Epoch 39/150 | Train Loss: 0.0208 | Epoch Time: 0.07s | Spearman@80: 0.8062 | Kendall@80: 0.6152
Epoch 40/150 | Train Loss: 0.0114 | Epoch Time: 0.07s | Spearman@80: 0.8082 | Kendall@80: 0.6196
Epoch 41/150 | Train Loss: 0.0137 | Epoch Time: 0.07s | Spearman@80: 0.8184 | Kendall@80: 0.6278
Epoch 42/150 | Train Loss: 0.0165 | Epoch Time: 0.07s | Spearman@80: 0.8357 | Kendall@80: 0.6475
Epoch 43/150 | Train Loss: 0.0212 | Epoch Time: 0.07s | Spearman@80: 0.8128 | Kendall@80: 0.6215
Epoch 44/150 | Train Loss: 0.0136 | Epoch Time: 0.07s | Spearman@80: 0.8346 | Kendall@80: 0.6437
Epoch 45/150 | Train Loss: 0.0124 | Epoch Time: 0.07s | Spearman@80: 0.8425 | Kendall@80: 0.6538
