Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 54 seconds
Loaded files in:  87.49078249931335  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.0985 | Epoch Time: 3.27s | Spearman@80: 0.6787 | Kendall@80: 0.4918
Epoch 2/150 | Train Loss: 0.0893 | Epoch Time: 0.36s | Spearman@80: 0.6388 | Kendall@80: 0.4652
Epoch 3/150 | Train Loss: 0.0615 | Epoch Time: 0.33s | Spearman@80: 0.3876 | Kendall@80: 0.2816
Epoch 4/150 | Train Loss: 0.0613 | Epoch Time: 0.35s | Spearman@80: 0.7579 | Kendall@80: 0.5677
Epoch 5/150 | Train Loss: 0.0555 | Epoch Time: 0.35s | Spearman@80: 0.5376 | Kendall@80: 0.3741
Epoch 6/150 | Train Loss: 0.0434 | Epoch Time: 0.36s | Spearman@80: 0.8418 | Kendall@80: 0.6677
Epoch 7/150 | Train Loss: 0.0452 | Epoch Time: 0.33s | Spearman@80: 0.8249 | Kendall@80: 0.6348
Epoch 8/150 | Train Loss: 0.0412 | Epoch Time: 0.34s | Spearman@80: 0.8515 | Kendall@80: 0.6690
Epoch 9/150 | Train Loss: 0.0416 | Epoch Time: 0.37s | Spearman@80: 0.8457 | Kendall@80: 0.6576
Epoch 10/150 | Train Loss: 0.0429 | Epoch Time: 0.37s | Spearman@80: 0.8729 | Kendall@80: 0.6956
Epoch 11/150 | Train Loss: 0.0438 | Epoch Time: 0.36s | Spearman@80: 0.8871 | Kendall@80: 0.6987
Epoch 12/150 | Train Loss: 0.0449 | Epoch Time: 0.33s | Spearman@80: 0.8732 | Kendall@80: 0.6861
Epoch 13/150 | Train Loss: 0.0396 | Epoch Time: 0.36s | Spearman@80: 0.8722 | Kendall@80: 0.6892
Epoch 14/150 | Train Loss: 0.0452 | Epoch Time: 0.35s | Spearman@80: 0.8521 | Kendall@80: 0.6690
Epoch 15/150 | Train Loss: 0.0360 | Epoch Time: 0.34s | Spearman@80: 0.8125 | Kendall@80: 0.6323
Epoch 16/150 | Train Loss: 0.0346 | Epoch Time: 0.34s | Spearman@80: 0.8417 | Kendall@80: 0.6614
Epoch 17/150 | Train Loss: 0.0343 | Epoch Time: 0.34s | Spearman@80: 0.8528 | Kendall@80: 0.6722
