normalizing task:  Amoeba.json
normalizing task:  PNAS_fix-w-d.json
normalizing task:  ENAS_fix-w-d.json
normalizing task:  NASNet.json
normalizing task:  DARTS.json
normalizing task:  ENAS.json
normalizing task:  PNAS.json
normalizing task:  DARTS_lr-wd.json
normalizing task:  DARTS_fix-w-d.json
Epoch 1/150 | Train Loss: 0.0996 | Epoch Time: 3.75s | Spearman@80: 0.0586 | Kendall@80: 0.0345
Epoch 2/150 | Train Loss: 0.0986 | Epoch Time: 0.48s | Spearman@80: 0.0790 | Kendall@80: 0.0516
Epoch 3/150 | Train Loss: 0.0967 | Epoch Time: 0.47s | Spearman@80: 0.1386 | Kendall@80: 0.0922
Epoch 4/150 | Train Loss: 0.0975 | Epoch Time: 0.48s | Spearman@80: 0.1173 | Kendall@80: 0.0751
Epoch 5/150 | Train Loss: 0.0924 | Epoch Time: 0.47s | Spearman@80: 0.0489 | Kendall@80: 0.0371
Epoch 6/150 | Train Loss: 0.0955 | Epoch Time: 0.46s | Spearman@80: 0.0139 | Kendall@80: 0.0143
Epoch 7/150 | Train Loss: 0.0872 | Epoch Time: 0.48s | Spearman@80: 0.0178 | Kendall@80: 0.0225
Epoch 8/150 | Train Loss: 0.0860 | Epoch Time: 0.45s | Spearman@80: 0.0072 | Kendall@80: 0.0117
Epoch 9/150 | Train Loss: 0.0737 | Epoch Time: 0.45s | Spearman@80: 0.0705 | Kendall@80: 0.0554
Epoch 10/150 | Train Loss: 0.0674 | Epoch Time: 0.47s | Spearman@80: 0.1121 | Kendall@80: 0.0865
Epoch 11/150 | Train Loss: 0.0621 | Epoch Time: 0.46s | Spearman@80: 0.1720 | Kendall@80: 0.1201
Epoch 12/150 | Train Loss: 0.0615 | Epoch Time: 0.48s | Spearman@80: 0.3413 | Kendall@80: 0.2170
Epoch 13/150 | Train Loss: 0.0460 | Epoch Time: 0.48s | Spearman@80: 0.2565 | Kendall@80: 0.1790
Epoch 14/150 | Train Loss: 0.0440 | Epoch Time: 0.47s | Spearman@80: 0.3030 | Kendall@80: 0.2031
Epoch 15/150 | Train Loss: 0.0316 | Epoch Time: 0.46s | Spearman@80: 0.2931 | Kendall@80: 0.1942
Epoch 16/150 | Train Loss: 0.0252 | Epoch Time: 0.46s | Spearman@80: 0.2499 | Kendall@80: 0.1663
Epoch 17/150 | Train Loss: 0.0303 | Epoch Time: 0.46s | Spearman@80: 0.2115 | Kendall@80: 0.1429
Epoch 18/150 | Train Loss: 0.0347 | Epoch Time: 0.44s | Spearman@80: 0.2542 | Kendall@80: 0.1670
Epoch 19/150 | Train Loss: 0.0576 | Epoch Time: 0.46s | Spearman@80: 0.2545 | Kendall@80: 0.1676
Epoch 20/150 | Train Loss: 0.0330 | Epoch Time: 0.47s | Spearman@80: 0.2216 | Kendall@80: 0.1467
Epoch 21/150 | Train Loss: 0.0406 | Epoch Time: 0.49s | Spearman@80: 0.3317 | Kendall@80: 0.2214
Epoch 22/150 | Train Loss: 0.0250 | Epoch Time: 0.47s | Spearman@80: 0.3700 | Kendall@80: 0.2506
Epoch 23/150 | Train Loss: 0.0343 | Epoch Time: 0.48s | Spearman@80: 0.3660 | Kendall@80: 0.2474
Epoch 24/150 | Train Loss: 0.0226 | Epoch Time: 0.49s | Spearman@80: 0.3681 | Kendall@80: 0.2500
