Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 49 seconds
Loaded files in:  75.20834255218506  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.0958 | Epoch Time: 0.81s | Spearman@80: 0.4913 | Kendall@80: 0.3582
Epoch 2/150 | Train Loss: 0.0719 | Epoch Time: 0.32s | Spearman@80: 0.6560 | Kendall@80: 0.4810
Epoch 3/150 | Train Loss: 0.0695 | Epoch Time: 0.32s | Spearman@80: 0.6990 | Kendall@80: 0.5139
Epoch 4/150 | Train Loss: 0.0598 | Epoch Time: 0.32s | Spearman@80: 0.7218 | Kendall@80: 0.5278
Epoch 5/150 | Train Loss: 0.0449 | Epoch Time: 0.32s | Spearman@80: 0.7328 | Kendall@80: 0.5462
Epoch 6/150 | Train Loss: 0.0409 | Epoch Time: 0.31s | Spearman@80: 0.7626 | Kendall@80: 0.5690
Epoch 7/150 | Train Loss: 0.0424 | Epoch Time: 0.32s | Spearman@80: 0.7846 | Kendall@80: 0.5848
Epoch 8/150 | Train Loss: 0.0398 | Epoch Time: 0.32s | Spearman@80: 0.7713 | Kendall@80: 0.5804
Epoch 9/150 | Train Loss: 0.0446 | Epoch Time: 0.32s | Spearman@80: 0.7602 | Kendall@80: 0.5646
Epoch 10/150 | Train Loss: 0.0377 | Epoch Time: 0.33s | Spearman@80: 0.7466 | Kendall@80: 0.5468
Epoch 11/150 | Train Loss: 0.0410 | Epoch Time: 0.33s | Spearman@80: 0.7887 | Kendall@80: 0.5918
Epoch 12/150 | Train Loss: 0.0376 | Epoch Time: 0.33s | Spearman@80: 0.7349 | Kendall@80: 0.5373
Epoch 13/150 | Train Loss: 0.0431 | Epoch Time: 0.32s | Spearman@80: 0.7850 | Kendall@80: 0.5918
Epoch 14/150 | Train Loss: 0.0449 | Epoch Time: 0.33s | Spearman@80: 0.7500 | Kendall@80: 0.5487
Epoch 15/150 | Train Loss: 0.0402 | Epoch Time: 0.32s | Spearman@80: 0.7616 | Kendall@80: 0.5722
Epoch 16/150 | Train Loss: 0.0388 | Epoch Time: 0.32s | Spearman@80: 0.7771 | Kendall@80: 0.5804
Epoch 17/150 | Train Loss: 0.0338 | Epoch Time: 0.32s | Spearman@80: 0.7850 | Kendall@80: 0.5873
Epoch 18/150 | Train Loss: 0.0254 | Epoch Time: 0.32s | Spearman@80: 0.7694 | Kendall@80: 0.5753
Epoch 19/150 | Train Loss: 0.0402 | Epoch Time: 0.33s | Spearman@80: 0.7543 | Kendall@80: 0.5614
Epoch 20/150 | Train Loss: 0.0363 | Epoch Time: 0.31s | Spearman@80: 0.7688 | Kendall@80: 0.5696
Epoch 21/150 | Train Loss: 0.0364 | Epoch Time: 0.33s | Spearman@80: 0.7755 | Kendall@80: 0.5785
Epoch 22/150 | Train Loss: 0.0391 | Epoch Time: 0.32s | Spearman@80: 0.7803 | Kendall@80: 0.5905
Epoch 23/150 | Train Loss: 0.0355 | Epoch Time: 0.33s | Spearman@80: 0.7870 | Kendall@80: 0.5924
Epoch 24/150 | Train Loss: 0.0292 | Epoch Time: 0.32s | Spearman@80: 0.7459 | Kendall@80: 0.5437
Epoch 25/150 | Train Loss: 0.0345 | Epoch Time: 0.32s | Spearman@80: 0.7682 | Kendall@80: 0.5722
Epoch 26/150 | Train Loss: 0.0323 | Epoch Time: 0.33s | Spearman@80: 0.8366 | Kendall@80: 0.6386
Epoch 27/150 | Train Loss: 0.0340 | Epoch Time: 0.33s | Spearman@80: 0.8125 | Kendall@80: 0.6089
Epoch 28/150 | Train Loss: 0.0229 | Epoch Time: 0.33s | Spearman@80: 0.7712 | Kendall@80: 0.5715
Epoch 29/150 | Train Loss: 0.0443 | Epoch Time: 0.32s | Spearman@80: 0.7882 | Kendall@80: 0.5905
Epoch 30/150 | Train Loss: 0.0337 | Epoch Time: 0.33s | Spearman@80: 0.8140 | Kendall@80: 0.6127
