Loading Files for NASBench101...
Loading dataset from file... This may take a few minutes...
Loaded dataset in 39 seconds
Loaded files in:  63.45567965507507  seconds
Normalizing ZCP dict
Epoch 1/150 | Train Loss: 0.0989 | Epoch Time: 1.34s | Spearman@80: 0.4620 | Kendall@80: 0.3307
Epoch 2/150 | Train Loss: 0.0781 | Epoch Time: 0.23s | Spearman@80: 0.4930 | Kendall@80: 0.3504
Epoch 3/150 | Train Loss: 0.0654 | Epoch Time: 0.24s | Spearman@80: 0.5450 | Kendall@80: 0.3827
Epoch 4/150 | Train Loss: 0.0591 | Epoch Time: 0.23s | Spearman@80: 0.5539 | Kendall@80: 0.4073
Epoch 5/150 | Train Loss: 0.0536 | Epoch Time: 0.23s | Spearman@80: 0.5956 | Kendall@80: 0.4346
Epoch 6/150 | Train Loss: 0.0550 | Epoch Time: 0.23s | Spearman@80: 0.6601 | Kendall@80: 0.4808
Epoch 7/150 | Train Loss: 0.0605 | Epoch Time: 0.23s | Spearman@80: 0.6671 | Kendall@80: 0.4941
Epoch 8/150 | Train Loss: 0.0558 | Epoch Time: 0.23s | Spearman@80: 0.6275 | Kendall@80: 0.4555
Epoch 9/150 | Train Loss: 0.0591 | Epoch Time: 0.23s | Spearman@80: 0.6846 | Kendall@80: 0.5067
Epoch 10/150 | Train Loss: 0.0463 | Epoch Time: 0.23s | Spearman@80: 0.6584 | Kendall@80: 0.4808
Epoch 11/150 | Train Loss: 0.0411 | Epoch Time: 0.23s | Spearman@80: 0.7317 | Kendall@80: 0.5529
Epoch 12/150 | Train Loss: 0.0462 | Epoch Time: 0.23s | Spearman@80: 0.7244 | Kendall@80: 0.5498
Epoch 13/150 | Train Loss: 0.0462 | Epoch Time: 0.23s | Spearman@80: 0.7137 | Kendall@80: 0.5415
Epoch 14/150 | Train Loss: 0.0375 | Epoch Time: 0.23s | Spearman@80: 0.7308 | Kendall@80: 0.5548
Epoch 15/150 | Train Loss: 0.0375 | Epoch Time: 0.23s | Spearman@80: 0.7129 | Kendall@80: 0.5460
Epoch 16/150 | Train Loss: 0.0362 | Epoch Time: 0.23s | Spearman@80: 0.7241 | Kendall@80: 0.5542
Epoch 17/150 | Train Loss: 0.0509 | Epoch Time: 0.23s | Spearman@80: 0.7734 | Kendall@80: 0.5871
Epoch 18/150 | Train Loss: 0.0490 | Epoch Time: 0.23s | Spearman@80: 0.7511 | Kendall@80: 0.5713
Epoch 19/150 | Train Loss: 0.0411 | Epoch Time: 0.23s | Spearman@80: 0.7780 | Kendall@80: 0.6017
Epoch 20/150 | Train Loss: 0.0380 | Epoch Time: 0.23s | Spearman@80: 0.7499 | Kendall@80: 0.5745
Epoch 21/150 | Train Loss: 0.0404 | Epoch Time: 0.22s | Spearman@80: 0.7181 | Kendall@80: 0.5561
Epoch 22/150 | Train Loss: 0.0314 | Epoch Time: 0.23s | Spearman@80: 0.7704 | Kendall@80: 0.6093
Epoch 23/150 | Train Loss: 0.0360 | Epoch Time: 0.23s | Spearman@80: 0.7735 | Kendall@80: 0.6010
Epoch 24/150 | Train Loss: 0.0293 | Epoch Time: 0.23s | Spearman@80: 0.7181 | Kendall@80: 0.5491
Epoch 25/150 | Train Loss: 0.0388 | Epoch Time: 0.23s | Spearman@80: 0.7435 | Kendall@80: 0.5745
Epoch 26/150 | Train Loss: 0.0314 | Epoch Time: 0.23s | Spearman@80: 0.7561 | Kendall@80: 0.5903
