Loading files for NASBench201...
Normalizing ZCP dict
try to create the NAS-Bench-201 api from /home/ya255/projects/flan_hardware/nas_embedding_suite/embedding_datasets/NAS-Bench-201-v1_1-096897.pth
Loaded files in:  59.724021196365356  seconds
Loading cache for NASBench-201 speedup!!...
Loading cache for NASBench-201 speedup!!...
Epoch 1/150 | Train Loss: 0.0959 | Epoch Time: 1.84s | Spearman@80: -0.4394 | Kendall@80: -0.3149
Epoch 2/150 | Train Loss: 0.1041 | Epoch Time: 0.05s | Spearman@80: -0.0634 | Kendall@80: -0.0447
Epoch 3/150 | Train Loss: 0.0985 | Epoch Time: 0.05s | Spearman@80: 0.6325 | Kendall@80: 0.4668
Epoch 4/150 | Train Loss: 0.0965 | Epoch Time: 0.05s | Spearman@80: 0.5678 | Kendall@80: 0.4160
Epoch 5/150 | Train Loss: 0.0984 | Epoch Time: 0.05s | Spearman@80: 0.5605 | Kendall@80: 0.4088
Epoch 6/150 | Train Loss: 0.0915 | Epoch Time: 0.05s | Spearman@80: 0.5572 | Kendall@80: 0.4064
Epoch 7/150 | Train Loss: 0.0919 | Epoch Time: 0.05s | Spearman@80: 0.5576 | Kendall@80: 0.4055
Epoch 8/150 | Train Loss: 0.0821 | Epoch Time: 0.05s | Spearman@80: 0.5591 | Kendall@80: 0.4075
Epoch 9/150 | Train Loss: 0.0860 | Epoch Time: 0.05s | Spearman@80: 0.5595 | Kendall@80: 0.4084
Epoch 10/150 | Train Loss: 0.0850 | Epoch Time: 0.05s | Spearman@80: 0.5646 | Kendall@80: 0.4134
Epoch 11/150 | Train Loss: 0.0715 | Epoch Time: 0.05s | Spearman@80: 0.5725 | Kendall@80: 0.4177
Epoch 12/150 | Train Loss: 0.0819 | Epoch Time: 0.05s | Spearman@80: 0.5796 | Kendall@80: 0.4225
Epoch 13/150 | Train Loss: 0.0695 | Epoch Time: 0.05s | Spearman@80: 0.5871 | Kendall@80: 0.4267
Epoch 14/150 | Train Loss: 0.0529 | Epoch Time: 0.05s | Spearman@80: 0.6007 | Kendall@80: 0.4394
Epoch 15/150 | Train Loss: 0.0422 | Epoch Time: 0.05s | Spearman@80: 0.6084 | Kendall@80: 0.4452
Epoch 16/150 | Train Loss: 0.0529 | Epoch Time: 0.05s | Spearman@80: 0.6179 | Kendall@80: 0.4558
Epoch 17/150 | Train Loss: 0.0265 | Epoch Time: 0.05s | Spearman@80: 0.6313 | Kendall@80: 0.4660
Epoch 18/150 | Train Loss: 0.0316 | Epoch Time: 0.05s | Spearman@80: 0.6390 | Kendall@80: 0.4751
Epoch 19/150 | Train Loss: 0.1102 | Epoch Time: 0.05s | Spearman@80: 0.6549 | Kendall@80: 0.4893
Epoch 20/150 | Train Loss: 0.0280 | Epoch Time: 0.05s | Spearman@80: 0.6712 | Kendall@80: 0.4995
Epoch 21/150 | Train Loss: 0.0297 | Epoch Time: 0.05s | Spearman@80: 0.6831 | Kendall@80: 0.5122
Epoch 22/150 | Train Loss: 0.1040 | Epoch Time: 0.05s | Spearman@80: 0.6884 | Kendall@80: 0.5167
Epoch 23/150 | Train Loss: 0.0363 | Epoch Time: 0.05s | Spearman@80: 0.7083 | Kendall@80: 0.5363
Epoch 24/150 | Train Loss: 0.0361 | Epoch Time: 0.05s | Spearman@80: 0.7286 | Kendall@80: 0.5510
Epoch 25/150 | Train Loss: 0.0257 | Epoch Time: 0.05s | Spearman@80: 0.7505 | Kendall@80: 0.5667
Epoch 26/150 | Train Loss: 0.0250 | Epoch Time: 0.05s | Spearman@80: 0.7516 | Kendall@80: 0.5661
Epoch 27/150 | Train Loss: 0.0408 | Epoch Time: 0.05s | Spearman@80: 0.7602 | Kendall@80: 0.5726
Epoch 28/150 | Train Loss: 0.0302 | Epoch Time: 0.05s | Spearman@80: 0.7792 | Kendall@80: 0.5913
Epoch 29/150 | Train Loss: 0.0183 | Epoch Time: 0.05s | Spearman@80: 0.7873 | Kendall@80: 0.5978
Epoch 30/150 | Train Loss: 0.0331 | Epoch Time: 0.05s | Spearman@80: 0.7864 | Kendall@80: 0.5968
Epoch 31/150 | Train Loss: 0.0283 | Epoch Time: 0.05s | Spearman@80: 0.7826 | Kendall@80: 0.5931
Epoch 32/150 | Train Loss: 0.0106 | Epoch Time: 0.05s | Spearman@80: 0.7794 | Kendall@80: 0.5903
Epoch 33/150 | Train Loss: 0.0000 | Epoch Time: 0.05s | Spearman@80: 0.7724 | Kendall@80: 0.5845
Epoch 34/150 | Train Loss: 0.0128 | Epoch Time: 0.05s | Spearman@80: 0.7648 | Kendall@80: 0.5787
Epoch 35/150 | Train Loss: 0.0000 | Epoch Time: 0.05s | Spearman@80: 0.7395 | Kendall@80: 0.5433
Epoch 36/150 | Train Loss: 0.0064 | Epoch Time: 0.05s | Spearman@80: 0.7555 | Kendall@80: 0.5691
Epoch 37/150 | Train Loss: 0.0074 | Epoch Time: 0.05s | Spearman@80: 0.7683 | Kendall@80: 0.5817
