name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,opfpgcn,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,opemb_direct,unroll_fgcn,bmlp_ally,separate_op_fp,spr,kdt,spr_std,kdt_std
separate_op_fp_2,42,8,150,ENAS_fix-w-d,class_scene,adj_gin,2,pwl,False,dense,False,8,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.36413747757163467,0.25278901936730036,0.03956187149141874,0.019632612953762372
separate_op_fp_2,42,8,150,ENAS_fix-w-d,class_scene,adj_gin,2,pwl,False,dense,False,16,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.4318256107813239,0.2991726755374147,0.013769979787982688,0.007731562462282131
separate_op_fp_2,42,8,150,ENAS_fix-w-d,class_scene,adj_gin,2,pwl,False,dense,False,32,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.3702683815489878,0.25618483673882697,0.03647988876447233,0.01795198745607544
separate_op_fp_2,42,8,150,ENAS_fix-w-d,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.551408955342641,0.38667808118600955,0.0011088831462879054,0.0006774989209990199
separate_op_fp_2,42,8,150,ENAS_fix-w-d,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.5566656656362116,0.3896109642428148,0.0008483891479024967,0.0005206702466984536
