name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,opfpgcn,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,opemb_direct,unroll_fgcn,bmlp_ally,separate_op_fp,spr,kdt,spr_std,kdt_std
separate_op_fp_2,42,8,150,NASNet,class_scene,adj_gin,2,pwl,False,dense,False,8,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.20170245394157918,0.13584883953291144,0.00271671227381931,0.0012500012265400974
separate_op_fp_2,42,8,150,NASNet,class_scene,adj_gin,2,pwl,False,dense,False,16,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.28529247696537424,0.1936560853305058,0.009275906027591556,0.004370041095922461
separate_op_fp_2,42,8,150,NASNet,class_scene,adj_gin,2,pwl,False,dense,False,32,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.37199102994822164,0.25423301546276833,0.005744018636483099,0.0028883332208508258
separate_op_fp_2,42,8,150,NASNet,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.41764852190215124,0.28673472283055607,0.0036939137125313304,0.0019036461932236525
separate_op_fp_2,42,8,150,NASNet,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.5740200585410519,0.4054971723942112,0.0004824986558853292,0.00031441614417055243
