name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,opfpgcn,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,opemb_direct,unroll_fgcn,bmlp_ally,separate_op_fp,spr,kdt,spr_std,kdt_std
separate_op_fp_2,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,8,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.4548271290518359,0.3236238658833029,0.07242848170257114,0.03675091362432057
separate_op_fp_2,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,16,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.8539288479486226,0.6657750342600607,0.00010569752071247761,9.718994883673402e-05
separate_op_fp_2,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,32,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.8767362856436915,0.6981530831559698,4.7538639874393935e-06,6.9042890000576965e-06
separate_op_fp_2,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.9166059735748474,0.7646489734194652,9.4154347989468e-05,0.00024305551822158058
separate_op_fp_2,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,64_128,128_128_128,128_128_128,False,128_128,128_128,False,False,add,False,False,default,False,False,False,True,0.9360385004828506,0.802832176088257,0.00014756889101653838,0.0005680248693137731
