uid,name_desc,seed,space,source_devices,sampling_metric,task_index,metric_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
686579303,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,5,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7967282205639993,0.5995078740157481,0.032231857369715296,0.03405964300141215
686579303,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,10,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8580890824330099,0.6662278543307087,0.018201241605348254,0.02287976446457572
686579303,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,20,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8648146134712812,0.6748564632545934,0.015405961431115328,0.020405876730875502
119540831,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,5,adj_gin_arch2vec,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.845258804858695,0.6525918635170604,0.029535709168985468,0.03464202301561438
119540831,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,10,adj_gin_arch2vec,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8880861640114753,0.7046957020997375,0.009490004433695342,0.011698763766718157
119540831,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_1,512,20,adj_gin_arch2vec,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8926533983397423,0.7105191929133859,0.009548314049091122,0.016081585317773848
26855092,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,pixel2,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8932981215284136,0.7393659776902889,0.04572590125588436,0.06572522654701012
26855092,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,pixel2,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9627758194469876,0.8400344488188978,0.009048891897168825,0.016874881244331823
26855092,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,pixel2,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9686276361167062,0.8524975393700789,0.0026402997538954986,0.007412524172386204
796233790,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_32,512,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6895723654092656,0.497543471128609,0.07367331315970051,0.06707144517700236
796233790,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_32,512,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7973651231459439,0.5976583005249344,0.04287301886196366,0.04659770481229616
796233790,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,titan_rtx_32,512,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8206485953427333,0.6233021653543308,0.02457852545272506,0.026232983272713017
295310485,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,2080ti_1,512,5,adj_gin_a2vcatezcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8948506073368735,0.7294988517060368,0.040928870607545985,0.056492039846822883
295310485,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,2080ti_1,512,10,adj_gin_a2vcatezcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9456551033307193,0.8019795759138262,0.008092275055421977,0.015389956546640592
295310485,study_6_3_2_f0,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,a2vcatezcp,0,2080ti_1,512,20,adj_gin_a2vcatezcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9387215406213759,0.7936679790026249,0.01750762054466107,0.024631476002469507
