uid,name_desc,seed,space,source_devices,sampling_metric,metric_device,target_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
42060703,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,gold_6226,512,20,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9212817783678201,0.7794455380577429,0.02500499814153829,0.03804215073750591
42060703,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,fpga,512,20,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9557099525112637,0.8460401202071542,0.027261943434105637,0.05468503348812077
42060703,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,pixel2,512,20,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9179335698658709,0.7955146773408913,0.031210807203322942,0.04908213887248667
42060703,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,raspi4,512,20,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9107225286882743,0.77247375328084,0.012443034155964046,0.017423502339161658
42060703,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,eyeriss,512,20,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.9066582752448413,0.7579477912194178,0.024616191732418073,0.037611718729652785
809480690,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,titan_rtx_256,512,5,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,False,0.9072752624671915,0.7451812664041997,0.0037051100780417052,0.005215029562976578
809480690,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,gold_6226,512,5,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,False,0.8833656648660196,0.7233841863517062,0.05124796658850984,0.06822345757017875
809480690,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,fpga,512,5,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,False,0.9227252483655287,0.7701468313757619,0.004151486564734066,0.006354316190695159
809480690,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,pixel2,512,5,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,False,0.8780019597915779,0.7359913128500875,0.04142673193272523,0.05773258363692294
809480690,tfhwemb,None,nb201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,random,titanx_256,raspi4,512,5,adj_gin_zcp,dense,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,False,0.8951824108832325,0.7623851706036747,0.02420205980624954,0.013681258486413833
