uid,name_desc,task_index,seed,space,source_devices,sampling_metric,metric_device,target_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_gpu_jetson_nano_fp16,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.561551868024932,0.40624610517662907,0.010620490667937797,0.0073644574593727885
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_tpu_edge_tpu_int8,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.3157799115080972,0.2241332333924732,0.02232604283105325,0.01788623497292862
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_675_hexagon_685_int8,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.679451292858202,0.5287093014263016,0.026066542864488645,0.02218723158810368
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_855_hexagon_690_int8,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7504079042080569,0.5794684494406506,0.023914799501585732,0.023436082512788347
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,pixel3,512,5,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7490223287859367,0.5603100393700788,0.009505646351931669,0.007912331419450724
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_gpu_jetson_nano_fp16,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.5707132983099191,0.41207302720557487,0.017512927468053188,0.013017653632357958
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_tpu_edge_tpu_int8,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.3563343416992665,0.24771194113750972,0.038841846024687356,0.02351035172248217
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_675_hexagon_685_int8,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6814889236511126,0.5318266039958857,0.02116606400267456,0.020197912775443184
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_855_hexagon_690_int8,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7514410341913277,0.5809843501442364,0.018619923525969723,0.01835045860992887
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,pixel3,512,10,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8214998969968871,0.6321850393700787,0.016099244297067074,0.017681188423773253
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_gpu_jetson_nano_fp16,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.5951264197471099,0.4302682995877164,0.019959688642626726,0.015681102229732256
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,embedded_tpu_edge_tpu_int8,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.41526428271410154,0.2905946379298148,0.07350506563076793,0.05038172067102773
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_675_hexagon_685_int8,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7120293494562153,0.5595496505633333,0.02485341013059596,0.022535604945432174
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,mobile_dsp_snapdragon_855_hexagon_690_int8,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7770682662372304,0.6070257988164066,0.015981123527462445,0.01565418558390451
686579303,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,gold_6226,pixel3,512,20,adj_gin_zcp,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8492306239699687,0.6689714566929135,0.02190029897170746,0.028653752813169616
119540831,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,samsung_a50,embedded_gpu_jetson_nano_fp16,512,5,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.5703353038255369,0.4126027473900245,0.005111832800201909,0.004081426549048878
119540831,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,samsung_a50,embedded_tpu_edge_tpu_int8,512,5,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.33300169503348187,0.23948279966745512,0.010626799633679868,0.009530617229842575
119540831,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,samsung_a50,mobile_dsp_snapdragon_675_hexagon_685_int8,512,5,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6905282098114898,0.5397245919291007,0.019667856494091442,0.015205289736884968
119540831,study_6_3_2,2,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,a2vcatezcp,samsung_a50,mobile_dsp_snapdragon_855_hexagon_690_int8,512,5,adj_gin_cate,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7729934047147908,0.6012949546930942,0.01758426551021482,0.013963023928628679
