name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,opemb_direct,spr,kdt,spr_std,kdt_std
opemb_direct,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,True,0.4669409083348682,0.3243980030283025,0.006617879394544504,0.00365540106274669
opemb_direct,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,True,0.6607040765175524,0.4778525226070524,0.005368307596303089,0.003852306221002754
opemb_direct,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,True,False,0.4669409083348682,0.3243980030283025,0.006617879394544504,0.00365540106274669
opemb_direct,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,True,False,0.6607040765175524,0.4778525226070524,0.005368307596303089,0.003852306221002754
