uid,name_desc,seed,space,source_devices,sampling_metric,task_index,metric_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
916910896,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8804959155636481,0.7485294201823965,0.0627478847136415,0.07271617863149102
916910896,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.938699759388029,0.808371127672021,0.03243674626338556,0.054537729553442924
916910896,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.9646150070648913,0.8540011693015348,0.010662089438311245,0.026284756903219065
916910896,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.9724056981287423,0.8732247009967746,0.0070296678113060075,0.020415910157143634
766979905,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,titanx_1,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7192070540170654,0.5434027647121074,0.084374988155722,0.08082823107220428
766979905,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,titanx_1,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7742358085361585,0.6004561455686013,0.06875031555086683,0.07139307141411591
766979905,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,titanx_1,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.824241886704149,0.6599613766900336,0.05082536609985616,0.061535187048522975
766979905,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,titanx_1,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8372852807426868,0.6787682529518619,0.0661973991484505,0.06673210857325909
37289436,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,samsung_s7,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.7183789025713564,0.5502853985167271,0.14602512311600888,0.1304860204821639
37289436,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,samsung_s7,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.7887998428378835,0.6095567047740739,0.07261645317464087,0.08010573687474005
37289436,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,samsung_s7,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8259748591025795,0.6593729530681627,0.04727733918726972,0.05941794818200915
37289436,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,samsung_s7,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8568009656757672,0.6971007035849774,0.026046504948936317,0.034900990597477685
539127345,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,silver_4210r,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.6917015256561132,0.5283009675439125,0.13383363894160902,0.12092290877167493
539127345,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,silver_4210r,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.8036602607681166,0.6341117989990872,0.056407611912952516,0.06455416863660751
539127345,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,silver_4210r,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.8149264987765095,0.6574874317617502,0.09153324462533012,0.0856868343328467
539127345,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,random,2,silver_4210r,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.8471215345013375,0.6874177656304329,0.04707543908708335,0.0575387781513428
613342728,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8711751755450973,0.736405806336639,0.07300530921205546,0.08394007638306504
613342728,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.9319066840117911,0.7947745872514395,0.03623900883800195,0.057241030061045174
613342728,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.9559716620926457,0.8360178005058426,0.016840757749177804,0.03798269488373867
613342728,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,gold_6240,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.970068293201788,0.867606318777203,0.005852527193991366,0.01687758045390277
966856259,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,raspi4,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.8700673766634841,0.7382928209255931,0.053012927635606985,0.05998075543040117
966856259,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,raspi4,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.9349390014999603,0.7997130601006213,0.03095385905025449,0.04902424638203965
966856259,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,raspi4,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.9580094006043207,0.8388068827118131,0.016095596558591357,0.03492056765281369
966856259,study_6_5_f_900,42,nb201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,random,1,raspi4,900,20,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.9711284962992923,0.8708339773770358,0.00519439435757761,0.014598909788074266
686579303,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,cate,2,eyeriss,900,5,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6984267243476079,0.518269017931024,0.04146130567489298,0.039577328315167616
686579303,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,cate,2,eyeriss,900,10,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8315741771262151,0.6633805431746154,0.02614887469490456,0.035905135120663186
686579303,study_6_5_f_900,42,nb201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,cate,2,eyeriss,900,15,adj_gin,ensemble,5,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8359117964877434,0.6694931711030458,0.031103990595183158,0.04334396854834147
