uid,name_desc,seed,source_devices,target_device,dev_train_samples,emb_transfer_samples,num_trials,spr,kdt,spr_std,kdt_std
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titan_rtx_256,900,10,3,0.975080847132736,0.8759875100114455,0.007823874536924676,0.019211226520982554
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,gold_6226,900,10,3,0.9570498746692837,0.8263868171803047,0.006090651634469875,0.015458387210335652
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,fpga,900,10,3,0.9751462668375596,0.8776501099191982,0.005744481414357398,0.015047714962379785
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,pixel2,900,10,3,0.8616707521179668,0.6961789848915189,0.020629342600976767,0.031556967307685146
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,raspi4,900,10,3,0.8496988916877278,0.6724758603293045,0.03271143141841801,0.04320261396420904
255283798,multipredict,10,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,eyeriss,900,10,3,0.9106459561735321,0.7528947721154573,0.017135233006502448,0.02558239384080543
