name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,spr,kdt,spr_std,kdt_std
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,0.5423650548694392,0.38354089866140784,0.016170371789418155,0.0093693497748777
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,0.6509898916747552,0.4695213286286261,0.004712226816168449,0.003282576241039481
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,0.50580734899116,0.35407352689630384,0.00864283168161481,0.0050109640571639235
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,0.6303376107765736,0.45312272230883116,0.0066495451086506395,0.004604697340232973
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,add,False,0.4703103417319462,0.3277354515790154,0.014248521574836975,0.00815064565710569
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,add,False,0.597434227120069,0.42654492887145423,0.008656934314179679,0.005739552560605722
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,add,False,0.5165812230344793,0.3653131108688661,0.024543205004317455,0.01404792207343949
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,add,False,0.6616270879487269,0.4774848851097577,0.0006513061739609659,0.0005177116861387954
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,add,False,0.458915043162369,0.32446133699830787,0.04024490281006775,0.02178718067382728
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,add,False,0.6243128876137799,0.4466302781920378,0.0028627713991679162,0.001923526751697674
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,add,False,0.46901913757552427,0.32609663975484027,0.006519938330421216,0.003683532623899174
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,add,False,0.5917604251843611,0.42034014186022867,0.004038012117210636,0.0026174724297889996
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,add,False,0.49743193826403453,0.3476254544396458,0.012795958500308995,0.007364368363227966
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,add,False,0.5912480713275626,0.421972518924691,0.010750829849962984,0.007018422631061663
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,0.50092887906632,0.34950097063837016,0.006312037991428393,0.0037141062320134046
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,0.6479105464488298,0.46709537536562457,0.00470582241175603,0.0035037337662126465
