seed,name_desc,num_trials,search_space,meta_train_devices,meta_valid_devices,num_inner_tasks,num_meta_train_sample,num_samples,num_query,meta_lr,num_episodes,num_train_updates,num_eval_updates,alpha_on,inner_lr,second_order,hw_embed_on,hw_embed_dim,layer_size,transfer_device,spr,spr_std,kdt,kdt_std
42,help_baselines,3,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,titanx_1|titanx_32|gold_6240,5,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_32,0.9694372726523768,0.0007069875390910925,0.849916488026004,0.0018124971321148507
42,help_baselines,3,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,titanx_1|titanx_32|gold_6240,5,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_1,0.9805664732038585,0.00019873280281637931,0.8801354916496802,0.000731091855765162
42,help_baselines,3,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,titanx_1|titanx_32|gold_6240,5,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_1,0.9784859753436531,0.0006747479037667307,0.8739025035128315,0.0020655005918554133
42,help_baselines,3,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,titanx_1|titanx_32|gold_6240,10,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,1080ti_1,0.9474714720260341,0.0021790614581698614,0.7991836071595246,0.0040188779707758925
42,help_baselines,3,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,titanx_1|titanx_32|gold_6240,10,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,pixel2,0.7444899980342737,0.0010128570621075988,0.565125755087673,0.0011085939042534657
42,help_baselines,3,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,titanx_1|titanx_32|gold_6240,10,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,essential_ph_1,0.7855149188005192,0.00046524904975489453,0.6016881881307244,0.0004179472930893536
42,help_baselines,3,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_32,9,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanx_1,0.9764865365768224,0.0016718604600321433,0.8688296614208175,0.0045600783544035815
42,help_baselines,3,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_32,9,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanx_32,0.9681706282132971,0.002031270792988858,0.8507325078935154,0.00531251391681644
42,help_baselines,3,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_32,9,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanx_64,0.9738540494977347,0.0004219801081001818,0.8591538803094018,0.001252997400113092
42,help_baselines,3,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_32,9,4000,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,gold_6240,0.9468964082118562,0.0003997436251315061,0.8066489031139561,0.000933156279255704
