uid,name_desc,seed,space,source_devices,sampling_metric,task_index,metric_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,sampling_method,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
72541521,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,arch2vec,2,titanx_1,256,5,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.785189296832082,0.6200541338582678,0.03463785822995091,0.032890049661351374
72541521,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,arch2vec,2,titanx_1,256,10,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.843793680949765,0.6728469488188977,0.031217259694409583,0.03506681568774285
72541521,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,arch2vec,2,titanx_1,256,15,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8413858878105354,0.6786991469816274,0.04183183354107911,0.038232759517480536
72541521,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,arch2vec,2,titanx_1,256,20,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8840839208325703,0.7219570209973755,0.01115938630607409,0.012639173070218095
72541521,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,arch2vec,2,titanx_1,256,30,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8912542727217238,0.731725721784777,0.017632734785448807,0.022016444179335855
427385805,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanx_32,256,5,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.554790221515487,0.40331225845692453,0.15361073375059367,0.12174397100325836
427385805,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanx_32,256,10,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6389086308918291,0.46802340100107853,0.06945864203194486,0.06826447581895725
427385805,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanx_32,256,15,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7061027116391027,0.5300738927493694,0.04926050295209301,0.04892284767093098
427385805,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanx_32,256,20,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7081705988929514,0.5329395993581363,0.03554312615934517,0.03093670608903528
427385805,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanx_32,256,30,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7056291352322999,0.5331522036909563,0.04908309152404086,0.04688915311618487
552955706,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,random,3,titanx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.6836926043764878,0.5266527230971129,0.13825816678504865,0.11216571097430758
552955706,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,random,3,titanx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.792370616645303,0.61216781496063,0.05750828014404998,0.05912386175939409
552955706,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,random,3,titanx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8141799998474027,0.6385170603674541,0.058671421692764604,0.055116779585481356
552955706,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,random,3,titanx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8487866614783617,0.672297408136483,0.015368137317719497,0.017933413687359387
552955706,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,random,3,titanx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.8623102072270037,0.6835916994750658,0.014247664051697842,0.017535119448652364
370228863,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,samsung_a50,256,5,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.762049933620216,0.5851418963254593,0.041260363620894164,0.04377590340444606
370228863,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,samsung_a50,256,10,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8085929393273515,0.6307824803149608,0.05213680273065084,0.053516578465497
370228863,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,samsung_a50,256,15,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8628986601965452,0.6866223753280841,0.028585254947030354,0.034550474792993266
370228863,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,samsung_a50,256,20,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8951661020570103,0.7250041010498689,0.021121017811554756,0.03091928736932321
370228863,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,samsung_a50,256,30,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.9057306926387108,0.7396735564304463,0.00864007117830227,0.013203783417061316
258906986,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,zcp,2,silver_4210r,256,5,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7803636009888298,0.6023334973753282,0.05361905283334021,0.05864661018835202
258906986,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,zcp,2,silver_4210r,256,10,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8209125885063784,0.6423966535433072,0.05069933259405636,0.053995926825401254
258906986,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,zcp,2,silver_4210r,256,15,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8451044909357259,0.6674950787401576,0.047359279415316334,0.05727195760649856
258906986,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,zcp,2,silver_4210r,256,20,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8863334897454678,0.7163549868766406,0.030014918421020616,0.03810856020716484
258906986,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,zcp,2,silver_4210r,256,30,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.9061791376731978,0.7437664041994752,0.011056270513114254,0.015166483432913744
786989426,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,gold_6240,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.596106695969379,0.43348757895380385,0.0726473813095571,0.06053262651887491
786989426,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,gold_6240,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.5724151261152024,0.4215547593798057,0.1515023768759282,0.12042205053884927
786989426,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,gold_6240,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6366236255093396,0.47183777422423095,0.10573646189212993,0.08754034742140726
786989426,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,gold_6240,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6493606547732371,0.494123117433191,0.14203195600093704,0.11091047673468828
786989426,study_6_6_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,gold_6240,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.718200645788487,0.540807337860215,0.028615996526005726,0.02729879404006253
705560474,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,cate,3,titanx_1,256,5,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6624825466947446,0.5099163385826773,0.05423410821062369,0.04680558378480537
705560474,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,cate,3,titanx_1,256,10,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7823892335042422,0.6004552165354332,0.05906987374774135,0.06194992299798287
705560474,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,cate,3,titanx_1,256,15,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8046374290423,0.6210547900262468,0.036176317854270265,0.04041689028921464
705560474,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,cate,3,titanx_1,256,20,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8173783418787768,0.6324844160104989,0.03679055943082539,0.03697062273840759
705560474,study_6_6_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,cate,3,titanx_1,256,30,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8294935108038819,0.6497293307086616,0.019406587496156386,0.022858665293799287
934007971,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,zcp,4,titanxp_1,256,5,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7118985625443508,0.5438517431177944,0.04572647536494423,0.04600522340111318
934007971,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,zcp,4,titanxp_1,256,10,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7963538925418973,0.6192924217843454,0.04494838863405131,0.04904976633936813
934007971,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,zcp,4,titanxp_1,256,15,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7852138809946791,0.6125700055519806,0.04274353725282392,0.03907814879825095
934007971,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,zcp,4,titanxp_1,256,20,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8307644969204007,0.663242784611474,0.048530503565189786,0.05126372305688376
934007971,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,zcp,4,titanxp_1,256,30,adj_gin_zcp,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8407275488045287,0.6701854430297335,0.03567991166999355,0.04153141879250427
761818706,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,samsung_a50,256,5,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.4828535818997514,0.3420008108143389,0.12624569827953588,0.10061939069821592
761818706,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,samsung_a50,256,10,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6162982875837915,0.45975943464331587,0.11609392607581055,0.10078264225070015
761818706,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,samsung_a50,256,15,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7305694319132284,0.5565763723813985,0.044545004104803804,0.04184496213752877
761818706,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,samsung_a50,256,20,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
761818706,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,samsung_a50,256,30,adj_gin,ensemble,3,kmeans,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
153815116,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,pixel3,256,5,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.5464473315068535,0.39457359216298676,0.13705484732718,0.1093809971723944
153815116,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,pixel3,256,10,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7688923397921931,0.5845099659731755,0.05362092339455891,0.05239736527446848
153815116,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,pixel3,256,15,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7661236466738645,0.5864758425853122,0.03466582447909066,0.03329176709857187
153815116,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,pixel3,256,20,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7971175351418375,0.6274906094075918,0.040135461972927645,0.04246590867684632
153815116,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,pixel3,256,30,adj_gin_arch2vec,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7846319613260261,0.6125858403290914,0.04611095390929649,0.04802257091643864
608082645,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,pixel3,256,5,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.43879887201610934,0.31913994315556565,0.192807291930314,0.1491818768325506
608082645,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,pixel3,256,10,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.47860145852068353,0.3497930391708686,0.18347949318363976,0.1354068731429715
608082645,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,pixel3,256,15,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6662532092644152,0.5072405693645211,0.13020243352446018,0.10568476840088199
608082645,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,pixel3,256,20,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7497076741915435,0.569231962877227,0.03652723480320564,0.03526531604959845
608082645,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,pixel3,256,30,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7250314313264036,0.5500029402959584,0.052386975121069074,0.05143486138008693
674585778,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,cate,2,silver_4114,256,5,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7062350263993163,0.538800032808399,0.09267041846280039,0.07960160393666642
674585778,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,cate,2,silver_4114,256,10,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7490513222547762,0.5733103674540683,0.056025247708046025,0.05256617848881939
674585778,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,cate,2,silver_4114,256,15,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7922280336324239,0.6158997703412075,0.0606909419041473,0.05439547904369237
674585778,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,cate,2,silver_4114,256,20,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8133320362570957,0.6384514435695539,0.049781250932333876,0.048860403925793515
674585778,study_6_6_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,cate,2,silver_4114,256,30,adj_gin_cate,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8285439746993836,0.6517101377952756,0.017425894040921923,0.02063671294777915
377895080,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.470372854356733,0.34929752182932833,0.18439505508185838,0.14422114921030063
377895080,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.5486509302618147,0.3990790119045893,0.07812224130010907,0.06216854305706407
377895080,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.6654113580524088,0.5003609416032447,0.07599175656318506,0.06517296563046819
377895080,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7504361006615271,0.5772988879470011,0.0776974565357522,0.07118097087641125
377895080,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.7202557967415751,0.5518370811946527,0.05286245420241187,0.04849666778978002
544748834,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.5543529661077757,0.41720826366051494,0.20979012853647774,0.16640977454825745
544748834,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.5021093206466954,0.3749190340086022,0.141666881425599,0.11319227871227311
544748834,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.6940299607264526,0.5295575333559986,0.1114645300897968,0.093183375141269
544748834,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.7921718616704242,0.6153900708503728,0.037471490279919424,0.03859576812266675
544748834,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,titanx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,True,0.7306780811964421,0.5582585065484148,0.06240874644362696,0.05710464629282674
79661615,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,1080ti_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.5530194476130964,0.4160300831087145,0.1533415055510597,0.12228933209794736
79661615,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,1080ti_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.5660379956163438,0.4181842981646484,0.12653176118253018,0.10316357797961628
79661615,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,1080ti_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.7145010069053578,0.5451452250918686,0.07605871341120192,0.06131665038589909
79661615,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,1080ti_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.7953925783956963,0.6151910645289186,0.043143627408836545,0.044863617785835114
79661615,study_6_6_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,random,4,1080ti_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,True,False,0.7082350608118141,0.5398278120082262,0.061936860050277376,0.05850718734508944
