name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,spr,kdt,spr_std,kdt_std
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.5191284329922857,0.3640686213377835,0.009715369297913766,0.005479381744770373
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.6413776233727123,0.4615932889188315,0.004652545302859857,0.003371110821868121
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,mlp,False,0.5404516017056066,0.38196829979642377,0.01591466783544111,0.009214074885176645
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,mlp,False,0.6487487696839997,0.4683646433269473,0.0048401598957399875,0.0033456082235810876
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,False,0.5002124075110213,0.3494397794985439,0.008547621287304661,0.004897203891259867
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,False,0.6418496271286092,0.4624983498727609,0.004942998135433215,0.003507080258727495
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,mlp,False,0.4659347750526317,0.3307185533699385,0.04662816197628061,0.02535357714455297
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,mlp,False,0.6258628239074138,0.4473388399165132,0.0019715160257443797,0.0013364947828599788
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,mlp,False,0.5145878853323625,0.3598170488124671,0.006699341062328626,0.003968954396185148
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,mlp,False,0.6249782802109085,0.4484063535458622,0.005908032096831555,0.004085726119787831
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,mlp,False,0.5440247500153507,0.3852207015737191,0.017711370994460577,0.010362742903509824
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,mlp,False,0.6510813869883179,0.47090917864109727,0.006044995198014851,0.00413462610021374
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.509954122583699,0.35615033136394036,0.0069979434304918,0.003924832547265122
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.6382467657520067,0.4601537248242411,0.006577156183080854,0.004679809742864493
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,False,0.49866305970171504,0.3488057000355761,0.009909372143566084,0.005795593112725262
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,False,0.6255948447934132,0.4497159319042977,0.007809882067971316,0.005409198441531606
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,True,0.5021673471609454,0.3527345621107062,0.011257930079925404,0.006554757268492309
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,True,0.5953666161271903,0.42466707186903924,0.0075843739086834,0.004978971809677579
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,mlp,False,0.4460720378995715,0.31580347270067505,0.05448671882398596,0.028768056887506645
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,True,mlp,False,0.6066752334584609,0.43127933677773067,0.0010174752051361467,0.0007014032371940135
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.4793097839853516,0.3344486164949584,0.01514962223207388,0.008526784862362146
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.5838733003140117,0.41514678371762875,0.009154660992700955,0.005967949243674139
archabl,42,8,150,PNAS,class_scene,adj_gin,1,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.49670613688301507,0.3463249084771013,0.0060828925011134505,0.0034761939075377327
archabl,42,8,150,PNAS,class_scene,adj_gin,1,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.5960356227074188,0.42426614965311626,0.002795584657857527,0.0018836554900388935
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,mlp,False,0.5186424772780379,0.36359459947885214,0.007878741281444975,0.0046795935137113566
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,mlp,False,0.6264456874175726,0.4498220061888321,0.005857468269220743,0.004072614785891361
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,mlp,False,0.514893196934926,0.3639685983590277,0.025223221734058908,0.014525285471308495
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,mlp,False,0.6751487198204854,0.48969757638181355,0.0007737070608077563,0.0005617564365226207
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,True,0.5116807276575079,0.36077497496665367,0.014702239473976567,0.008959716271170034
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,mlp,True,0.590500311637463,0.42063665769400754,0.0057611216177092875,0.003763108714446792
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,mlp,False,0.4839827211504112,0.33785387910064696,0.009069545868416655,0.005304536780732189
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,mlp,False,0.6169455199754017,0.4409126480045053,0.002946049740418403,0.0020338282202153313
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.49467322836307287,0.34605205143207335,0.0137887109651512,0.008125383900194473
archabl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,False,mlp,False,0.5960456161715271,0.425546047752624,0.009487539627406363,0.0062383905759328655
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,mlp,False,0.5348031048209403,0.37795791093531905,0.01822705970400045,0.010631941080402307
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,True,False,mlp,False,0.669681890832703,0.4841339752855648,0.0006919831774676781,0.0004973257260759605
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,mlp,False,0.47741750570262453,0.33312067815910207,0.010112563624827275,0.005738112207030079
archabl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,False,128_128_128,128_128,False,True,mlp,False,0.5782282633804996,0.4108112168097474,0.012867789454626116,0.007750540399549417
