name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,spr,kdt,spr_std,kdt_std
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,detach_all,0.5754100951082323,0.4073992390175545,0.008133681217250017,0.005318447567474511
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,detach_all,0.6094606751991248,0.43368493283288356,0.0036983357178777348,0.0025205166032433945
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,default,0.5673241308471267,0.4011709936089171,0.009859910938772398,0.006222227723243574
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,default,0.6248817579963407,0.4469949400189677,0.003436238953803938,0.002471812634463189
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_all,0.5592274895065356,0.3929207245891451,0.0015017419070507884,0.000938742168176649
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_all,0.6789918193272663,0.49578040739241064,0.0037368749239284423,0.002968240605718075
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,detach_all,0.5057624825211254,0.35114355559152227,7.142329036088354e-05,4.583516779933588e-05
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,detach_all,0.6386543568514154,0.4586595414378252,0.001290135177905577,0.0009268158008213001
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,detach_none,0.5377661287764725,0.37565847486788656,0.0005816427898662014,0.00036285492380731615
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,detach_none,0.6511646566258001,0.4694176174826823,0.003582830316886483,0.0024562338360060373
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,0.5752788473347946,0.40576420385758927,0.001997567059640865,0.001297520689568157
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,0.6982904123730002,0.5110047296600052,0.0021770593946762707,0.001827431337582324
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,default,0.5859563036957045,0.414242653399395,0.001320053488217973,0.0008685879083893734
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,default,0.6819291799453584,0.49749897018502004,0.002607358694958065,0.0021272409121887506
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_none,0.5156402090381268,0.35792837456338616,0.0004688860125964378,0.00028004150295801315
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_none,0.6553113456874784,0.47162157675280564,0.0005964171591418679,0.000450130653057003
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,default,0.5450435084280335,0.38155004964003997,0.00026037912952851783,0.00014760325537403721
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,True,add,False,False,default,0.632105010415699,0.4531469338210214,0.0029117551085746513,0.001985316478119097
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,default,0.5236176815969396,0.3646874391589594,0.00016112390750210696,0.00010007462758760023
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,default,0.6520897148830316,0.4690454026733644,0.00032153924214074276,0.0002648549846470645
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_all,0.5068758775818716,0.3523257197833461,0.00021530735202024434,0.0001323343358196116
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_all,0.6384408832632776,0.4566029386649957,7.004388424887058e-05,8.911755685949162e-05
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,detach_none,0.5716036078022529,0.40418036336812085,0.006704247200882175,0.004408220092010533
detach_abl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,detach_none,0.6273463332311814,0.44841552661641665,0.002833681078975709,0.0020302496182219355
