uid,name_desc,task_index,seed,space,source_devices,sampling_metric,metric_device,target_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,1080ti_1,256,5,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.3999606108466092,0.27548802493438324,0.23166191427993502,0.16681074912556107
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,1080ti_32,256,5,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.22187394803765512,0.15848512422623082,0.4298455151005847,0.3265750691376466
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,2080ti_1,256,5,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,titan_rtx_1,256,5,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,titan_rtx_32,256,5,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,1080ti_1,256,10,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.8195094572117437,0.6395177165354332,0.07970542297100205,0.08448327466827693
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,1080ti_32,256,10,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,0.5964128233904212,0.44273214312304043,0.21575125053588395,0.17150896307189767
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,2080ti_1,256,10,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,titan_rtx_1,256,10,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
745156039,study_6_6_1,3,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,arch2vec,eyeriss,titan_rtx_32,256,10,adj_gin,ensemble,3,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,40,cuda:0,False,True,nan,nan,nan,nan
